audit_id,schedule_id,algorithm_id,strategy_id,active_unique_carrier
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,DEM__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,DIA__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,DVY__momentum_60__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EEM__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EFA__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EMB__momentum_20__trend_100__h20__unit__horizon__vol_target_10,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EPP__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EWA__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EWC__momentum_60__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EWG__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EWH__momentum_60__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EWJ__mean_reversion_5__always__h20__half__horizon__vol_target_10,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EWM__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EWS__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EWT__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EWW__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EWY__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EWZ__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,EZA__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,FXE__momentum_60__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,FXI__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,FXY__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,GDX__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,GLD__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,HYG__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IAU__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IBB__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,true
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,ICF__mean_reversion_5__always__h20__unit__horizon__vol_target_10,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IEF__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IJH__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IJK__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IJR__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,ILF__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,ITB__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IVE__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IVV__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IVW__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IWB__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IWD__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IWF__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IWM__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IWN__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IWO__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IWP__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IWR__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IWS__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IWV__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IYF__momentum_60__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IYM__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IYR__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,IYT__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,JNK__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,KBE__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,KRE__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,LQD__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,MBB__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,MDY__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,MOO__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,PFF__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,QQQ__momentum_60__always__h20__unit__horizon__notional_cap_1,true
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,SDY__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,SHV__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,SHY__momentum_20__always__h20__half__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,SLV__momentum_20__trend_100__h5__half__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,SPY__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,TIP__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,TLT__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,UNG__mean_reversion_5__trend_100__h5__half__signal_flip__vol_target_10,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,USO__momentum_60__always__h5__half__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,UUP__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,VB__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,VEA__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,VEU__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,VGK__momentum_60__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,VIG__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,VNQ__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,VTI__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,VTV__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,VUG__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,VWO__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,VYM__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,XHB__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,XLB__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,XLE__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,XLF__momentum_60__always__h20__unit__signal_flip__notional_cap_1,true
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,XLI__momentum_60__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,XLK__momentum_60__always__h20__unit__horizon__notional_cap_1,true
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,XLP__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,XLU__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,true
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,XLV__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,XLY__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,XME__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,XOP__momentum_20__always__h20__unit__horizon__vol_target_10,false
annual_walk_forward_v2,equal_active_strategy,weighted_greedy_reverse_delete,XRT__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,AGG__momentum_20__trend_100__h20__unit__horizon__vol_target_10,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,BIL__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,BND__momentum_60__trend_100__h20__unit__horizon__vol_target_10,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,BSV__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,DBA__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,DBC__momentum_60__always__h5__half__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,DEM__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,DIA__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,DVY__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EEM__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EFA__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EMB__momentum_20__trend_100__h20__unit__horizon__vol_target_10,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EPP__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EWA__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EWC__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EWG__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EWH__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EWJ__mean_reversion_5__always__h20__half__horizon__vol_target_10,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EWM__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EWS__momentum_60__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EWT__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EWW__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EWY__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EWZ__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,EZA__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,FXE__momentum_60__always__h20__unit__signal_flip__vol_target_10,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,FXI__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,FXY__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,GDX__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,GLD__momentum_60__trend_100__h20__unit__horizon__vol_target_10,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,HYG__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IAU__momentum_60__trend_100__h20__unit__horizon__vol_target_10,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IBB__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,true
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,ICF__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IEF__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IJH__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IJK__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IJR__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,ILF__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,ITB__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IVE__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IVV__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IVW__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IWB__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IWD__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IWF__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IWM__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IWN__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IWO__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IWP__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IWR__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IWS__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IWV__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IYF__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IYM__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IYR__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,IYT__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,JNK__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,KBE__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,KRE__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,LQD__momentum_60__trend_100__h20__unit__horizon__vol_target_10,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,MBB__momentum_60__trend_100__h20__unit__horizon__vol_target_10,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,MDY__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,MOO__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,PFF__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,QQQ__momentum_60__always__h20__unit__horizon__notional_cap_1,true
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,SDY__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,SHV__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,SHY__momentum_20__always__h20__half__horizon__vol_target_10,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,SLV__momentum_20__trend_100__h5__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,SPY__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,TIP__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,TLT__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,UNG__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,USO__momentum_60__always__h5__half__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,UUP__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,VB__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,VEA__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,VEU__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,VGK__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,VIG__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,VNQ__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,VTI__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,VTV__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,VUG__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,VWO__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,VYM__momentum_20__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,XHB__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,XLB__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,XLE__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,XLF__momentum_60__always__h20__unit__signal_flip__notional_cap_1,true
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,XLI__momentum_60__always__h20__unit__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,XLK__momentum_60__always__h20__unit__horizon__notional_cap_1,true
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,XLP__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,XLU__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,true
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,XLV__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,XLY__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,XME__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,XOP__momentum_20__always__h20__unit__horizon__vol_target_10,false
annual_walk_forward_v2,validation_computation,current_stepwise_safe_deletion,XRT__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,heaviest_safe_first,AGG__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,heaviest_safe_first,BIL__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,heaviest_safe_first,BND__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,heaviest_safe_first,BSV__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,heaviest_safe_first,DBA__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,heaviest_safe_first,DBC__momentum_60__always__h5__half__signal_flip__notional_cap_1,false
annual_walk_forward_v2,validation_computation,heaviest_safe_first,DEM__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false
annual_walk_forward_v2,validation_computation,heaviest_safe_first,DIA__momentum_20__always__h20__unit__horizon__notional_cap_1,false
