year,strategy_id,ticker,coverage_score,current_belief_improvement,average_trailing_score,raw_parameter_novelty,realized_coverage_target,coverage_rank,current_rank,average_rank,novelty_rank,realized_target_rank,decision_hash
2021,EPP__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,EPP,0.0,0.0,0.014053134808197422,0.14285714285714285,0.0,1314,1162,3420,5485,1366,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,EPP,0.0,0.0,0.0055801053466374055,0.14285714285714285,0.0,1315,1163,4606,5486,1367,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,EPP,0.0,0.0,0.0029343118011813385,0.14285714285714285,0.0,1316,1164,5016,5487,1368,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,EPP,0.0,0.0,-0.00017675315072239375,0.14285714285714285,0.0,1317,1165,5493,5488,1369,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h20__half__horizon__notional_cap_1,EPP,0.0,0.0,0.04276803622844379,0.14285714285714285,0.0,1318,1166,1013,5489,1370,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h20__half__horizon__vol_target_10,EPP,0.0,0.0,0.0322392320445182,0.14285714285714285,0.0,1319,1167,1648,5490,1371,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h20__half__signal_flip__notional_cap_1,EPP,0.0,0.0,0.02786341728479042,0.2857142857142857,0.0,1320,1168,1973,841,1372,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h20__half__signal_flip__vol_target_10,EPP,0.0,0.0,0.018014548293545353,0.2857142857142857,0.0,1321,1169,2921,842,1373,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h20__unit__horizon__notional_cap_1,EPP,0.0,0.0,0.07163963021957336,0.14285714285714285,0.0,1322,1170,228,5491,1374,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h20__unit__horizon__vol_target_10,EPP,0.0,0.0,0.017840402099595278,0.14285714285714285,0.0,1323,1171,2952,5492,1375,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h20__unit__signal_flip__notional_cap_1,EPP,0.0,0.0,0.04498951981430045,0.14285714285714285,0.0,1324,1172,904,5493,1376,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h20__unit__signal_flip__vol_target_10,EPP,0.0,0.0,0.006955503218866449,0.2857142857142857,0.0,1325,1173,4413,843,1377,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h5__half__horizon__notional_cap_1,EPP,0.0,0.0,0.01757294307623436,0.2857142857142857,0.0,1326,1174,2985,844,1378,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h5__half__horizon__vol_target_10,EPP,0.0,0.0,0.008308427207669368,0.2857142857142857,0.0,1327,1175,4226,845,1379,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h5__half__signal_flip__notional_cap_1,EPP,0.0,0.0,0.005611520904635297,0.2857142857142857,0.0,1328,1176,4597,846,1380,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h5__half__signal_flip__vol_target_10,EPP,0.0,0.0,-0.004616315170936577,0.42857142857142855,0.0,1329,1177,6157,32,1381,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h5__unit__horizon__notional_cap_1,EPP,0.0,0.0,0.02468958008889276,0.2857142857142857,0.0,1330,1178,2237,847,1382,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h5__unit__horizon__vol_target_10,EPP,0.0,0.0,-0.01081196211247654,0.2857142857142857,0.0,1331,1179,7000,848,1383,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h5__unit__signal_flip__notional_cap_1,EPP,0.0,0.0,0.0015623091943947967,0.14285714285714285,0.0,1332,1180,5224,5494,1384,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__always__h5__unit__signal_flip__vol_target_10,EPP,0.0,0.0,-0.026050673248943217,0.2857142857142857,0.0,1333,1181,8264,849,1385,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h20__half__horizon__notional_cap_1,EPP,0.0,0.0,0.02871050492806705,0.2857142857142857,0.0,1334,1182,1908,850,1386,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h20__half__horizon__vol_target_10,EPP,0.0,0.0,0.02573372132969005,0.2857142857142857,0.0,1335,1183,2142,851,1387,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h20__half__signal_flip__notional_cap_1,EPP,0.0,0.0,0.005945592225605608,0.2857142857142857,0.0,1336,1184,4552,852,1388,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h20__half__signal_flip__vol_target_10,EPP,0.0,0.0,0.0037803652584685226,0.2857142857142857,0.0,1337,1185,4880,853,1389,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,EPP,0.0,0.0,0.04707423575674807,0.14285714285714285,0.0,1338,1186,800,5495,1390,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h20__unit__horizon__vol_target_10,EPP,0.0,0.0,0.022976399793708552,0.14285714285714285,0.0,1339,1187,2393,5496,1391,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,EPP,0.0,0.0,0.004213438004884752,0.14285714285714285,0.0,1340,1188,4814,5497,1392,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h20__unit__signal_flip__vol_target_10,EPP,0.0,0.0,-0.010387370669813796,0.2857142857142857,0.0,1341,1189,6950,854,1393,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h5__half__horizon__notional_cap_1,EPP,0.0,0.0,-0.007232666424605946,0.14285714285714285,0.0,1342,1190,6507,5498,1394,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h5__half__horizon__vol_target_10,EPP,0.0,0.0,-0.009659106089376741,0.2857142857142857,0.0,1343,1191,6848,855,1395,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h5__half__signal_flip__notional_cap_1,EPP,0.0,0.0,-0.017439080284944987,0.2857142857142857,0.0,1344,1192,7691,856,1396,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h5__half__signal_flip__vol_target_10,EPP,0.0,0.0,-0.018310719700615104,0.2857142857142857,0.0,1345,1193,7756,857,1397,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h5__unit__horizon__notional_cap_1,EPP,0.0,0.0,-0.022715332894611195,0.14285714285714285,0.0,1346,1194,8068,5499,1398,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h5__unit__horizon__vol_target_10,EPP,0.0,0.0,-0.03594604798361948,0.2857142857142857,0.0,1347,1195,8690,858,1399,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h5__unit__signal_flip__notional_cap_1,EPP,0.0,0.0,-0.041737283808564576,0.2857142857142857,0.0,1348,1196,8864,859,1400,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_20__trend_100__h5__unit__signal_flip__vol_target_10,EPP,0.0,0.0,-0.04379312028816877,0.2857142857142857,0.0,1349,1197,8911,860,1401,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h20__half__horizon__notional_cap_1,EPP,0.0,0.0,-0.010654469129294589,0.2857142857142857,0.0,1350,1198,6985,861,1402,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h20__half__horizon__vol_target_10,EPP,0.0,0.0,-0.012995646906715924,0.2857142857142857,0.0,1351,1199,7226,862,1403,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h20__half__signal_flip__notional_cap_1,EPP,0.0,0.0,0.0006253233261624171,0.2857142857142857,0.0,1352,1200,5359,863,1404,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h20__half__signal_flip__vol_target_10,EPP,0.0,0.0,-0.0017895135609318604,0.2857142857142857,0.0,1353,1201,5739,864,1405,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h20__unit__horizon__notional_cap_1,EPP,0.0,0.0,-0.034685781203437425,0.14285714285714285,0.0,1354,1202,8650,5500,1406,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h20__unit__horizon__vol_target_10,EPP,0.0,0.0,-0.03967536560171905,0.2857142857142857,0.0,1355,1203,8799,865,1407,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h20__unit__signal_flip__notional_cap_1,EPP,0.0,0.0,-0.009409559753332797,0.14285714285714285,0.0,1356,1204,6818,5501,1408,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h20__unit__signal_flip__vol_target_10,EPP,0.0,0.0,-0.01896380672488184,0.14285714285714285,0.0,1357,1205,7806,5502,1409,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h5__half__horizon__notional_cap_1,EPP,0.0,0.0,0.006697621896515,0.2857142857142857,0.0,1358,1206,4453,866,1410,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h5__half__horizon__vol_target_10,EPP,0.0,0.0,0.005035338583282069,0.42857142857142855,0.0,1359,1207,4693,33,1411,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h5__half__signal_flip__notional_cap_1,EPP,0.0,0.0,-0.005263433292907285,0.14285714285714285,0.0,1360,1208,6244,5503,1412,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h5__half__signal_flip__vol_target_10,EPP,0.0,0.0,-0.006352799878141414,0.2857142857142857,0.0,1361,1209,6407,867,1413,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h5__unit__horizon__notional_cap_1,EPP,0.0,0.0,0.0037596091110796703,0.2857142857142857,0.0,1362,1210,4884,868,1414,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h5__unit__horizon__vol_target_10,EPP,0.0,0.0,-0.005757677113673445,0.2857142857142857,0.0,1363,1211,6314,869,1415,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h5__unit__signal_flip__notional_cap_1,EPP,0.0,0.0,-0.020022514744305817,0.2857142857142857,0.0,1364,1212,7886,870,1416,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__always__h5__unit__signal_flip__vol_target_10,EPP,0.0,0.0,-0.0248857969858675,0.2857142857142857,0.0,1365,1213,8199,871,1417,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__trend_100__h20__half__horizon__notional_cap_1,EPP,0.0,0.0,-0.0005735724602485481,0.14285714285714285,0.0,1366,1214,5558,5504,1418,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__trend_100__h20__half__horizon__vol_target_10,EPP,0.0,0.0,-0.003367035497800122,0.2857142857142857,0.0,1367,1215,5974,872,1419,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,EPP,0.0,0.0,-9.88337730556529e-5,0.14285714285714285,0.0,1368,1216,5477,5505,1420,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__trend_100__h20__half__signal_flip__vol_target_10,EPP,0.0,0.0,-0.002494075311022193,0.2857142857142857,0.0,1369,1217,5852,873,1421,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__trend_100__h20__unit__horizon__vol_target_10,EPP,0.0,0.0,-0.019334074018672782,0.14285714285714285,0.0,1370,1218,7830,5506,1422,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__trend_100__h20__unit__signal_flip__vol_target_10,EPP,0.0,0.0,-0.017137315575668936,0.14285714285714285,0.0,1371,1219,7658,5507,1423,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__trend_100__h5__half__horizon__notional_cap_1,EPP,0.0,0.0,0.0033436319566524514,0.2857142857142857,0.0,1372,1220,4956,874,1424,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__trend_100__h5__half__horizon__vol_target_10,EPP,0.0,0.0,0.00172641791326319,0.42857142857142855,0.0,1373,1221,5195,34,1425,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,EPP,0.0,0.0,-0.008076678332084981,0.14285714285714285,0.0,1374,1222,6639,5508,1426,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,EPP,0.0,0.0,-0.00908496411309596,0.2857142857142857,0.0,1375,1223,6774,875,1427,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,EPP,0.0,0.0,-0.002419607201190256,0.14285714285714285,0.0,1376,1224,5846,5509,1428,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__trend_100__h5__unit__horizon__vol_target_10,EPP,0.0,0.0,-0.010072624148853057,0.2857142857142857,0.0,1377,1225,6909,876,1429,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,EPP,0.0,0.0,-0.025218888070198446,0.14285714285714285,0.0,1378,1226,8218,5510,1430,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EPP__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,EPP,0.0,0.0,-0.02842215574866774,0.2857142857142857,0.0,1379,1227,8390,877,1431,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__always__h20__half__horizon__notional_cap_1,EWA,0.0,0.0,0.01653159352646494,0.2857142857142857,0.0,1380,1228,3096,878,1432,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__always__h20__half__horizon__vol_target_10,EWA,0.0,0.0,0.022922867701158214,0.14285714285714285,0.0,1381,1229,2402,5511,1433,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,EWA,0.0,0.0,0.01621280784641132,0.14285714285714285,0.0,1382,1230,3145,5512,1434,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,EWA,0.0,0.0,0.012789799340249444,0.2857142857142857,0.0,1383,1231,3596,879,1435,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,EWA,0.0,0.0,-0.008861940429485765,0.14285714285714285,0.0,1384,1232,6738,5513,1436,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__always__h20__unit__horizon__vol_target_10,EWA,0.0,0.0,0.007045125107608248,0.14285714285714285,0.0,1385,1233,4399,5514,1437,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,EWA,0.0,0.0,0.0004897508455340843,0.14285714285714285,0.0,1386,1234,5385,5515,1438,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,EWA,0.0,0.0,0.004161529358778093,0.2857142857142857,0.0,1387,1235,4823,880,1439,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__always__h5__half__horizon__notional_cap_1,EWA,0.0,0.0,0.020234231844243698,0.14285714285714285,0.0,1388,1236,2682,5516,1440,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__always__h5__half__horizon__vol_target_10,EWA,0.0,0.0,0.008681524298341094,0.2857142857142857,0.0,1389,1237,4177,881,1441,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,EWA,0.0,0.0,-0.0059250116613568035,0.14285714285714285,0.0,1390,1238,6345,5517,1442,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,EWA,0.0,0.0,-0.009796654602770714,0.2857142857142857,0.0,1391,1239,6871,882,1443,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__always__h5__unit__horizon__vol_target_10,EWA,0.0,0.0,-0.005647927756210423,0.14285714285714285,0.0,1392,1240,6305,5518,1444,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,EWA,0.0,0.0,-0.039892697955991194,0.14285714285714285,0.0,1393,1241,8805,5519,1445,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__always__h5__unit__signal_flip__vol_target_10,EWA,0.0,0.0,-0.02260916324551917,0.2857142857142857,0.0,1394,1242,8057,883,1446,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,EWA,0.0,0.0,0.01600993931981306,0.14285714285714285,0.0,1395,1243,3168,5520,1447,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,EWA,0.0,0.0,0.010698207436074933,0.14285714285714285,0.0,1396,1244,3870,5521,1448,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h20__half__signal_flip__notional_cap_1,EWA,0.0,0.0,-0.04590276051894743,0.2857142857142857,0.0,1397,1245,8963,884,1449,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,EWA,0.0,0.0,-0.015454278584094573,0.14285714285714285,0.0,1398,1246,7514,5522,1450,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,EWA,0.0,0.0,0.01788412582571775,0.14285714285714285,0.0,1399,1247,2944,5523,1451,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h20__unit__horizon__vol_target_10,EWA,0.0,0.0,-0.0030337891461598796,0.14285714285714285,0.0,1400,1248,5925,5524,1452,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,EWA,0.0,0.0,-0.11652760124973728,0.14285714285714285,0.0,1401,1249,9333,5525,1453,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,EWA,0.0,0.0,-0.021950661620971326,0.14285714285714285,0.0,1402,1250,8011,5526,1454,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h5__half__horizon__notional_cap_1,EWA,0.0,0.0,-0.005405867538583473,0.2857142857142857,0.0,1403,1251,6265,885,1455,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h5__half__horizon__vol_target_10,EWA,0.0,0.0,-0.0072201662720780355,0.2857142857142857,0.0,1404,1252,6506,886,1456,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h5__half__signal_flip__notional_cap_1,EWA,0.0,0.0,-0.01373696316211593,0.2857142857142857,0.0,1405,1253,7308,887,1457,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h5__half__signal_flip__vol_target_10,EWA,0.0,0.0,-0.013826451661063959,0.14285714285714285,0.0,1406,1254,7316,5527,1458,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,EWA,0.0,0.0,-0.01822597372859918,0.14285714285714285,0.0,1407,1255,7747,5528,1459,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,EWA,0.0,0.0,-0.024578581466868005,0.14285714285714285,0.0,1408,1256,8177,5529,1460,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,EWA,0.0,0.0,-0.03343938243400779,0.14285714285714285,0.0,1409,1257,8598,5530,1461,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,EWA,0.0,0.0,-0.024851768041736583,0.14285714285714285,0.0,1410,1258,8197,5531,1462,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__momentum_20__always__h20__half__horizon__notional_cap_1,EWA,0.0,0.0,0.046564310505703525,0.14285714285714285,0.0,1411,1259,819,5532,1463,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__momentum_20__always__h20__half__horizon__vol_target_10,EWA,0.0,0.0,0.028125408030505412,0.14285714285714285,0.0,1412,1260,1957,5533,1464,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__momentum_20__always__h20__half__signal_flip__notional_cap_1,EWA,0.0,0.0,0.01027342747515909,0.2857142857142857,0.0,1413,1261,3929,888,1465,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__momentum_20__always__h20__half__signal_flip__vol_target_10,EWA,0.0,0.0,-0.0034239733644159543,0.2857142857142857,0.0,1414,1262,5985,889,1466,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__momentum_20__always__h20__unit__horizon__notional_cap_1,EWA,0.0,0.0,0.07408521660581646,0.14285714285714285,0.0,1415,1263,207,5534,1467,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__momentum_20__always__h20__unit__horizon__vol_target_10,EWA,0.0,0.0,0.013349225221158747,0.14285714285714285,0.0,1416,1264,3515,5535,1468,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__momentum_20__always__h20__unit__signal_flip__notional_cap_1,EWA,0.0,0.0,0.005805703546386692,0.14285714285714285,0.0,1417,1265,4570,5536,1469,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__momentum_20__always__h20__unit__signal_flip__vol_target_10,EWA,0.0,0.0,-0.021787548481525025,0.2857142857142857,0.0,1418,1266,7998,890,1470,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__momentum_20__always__h5__half__horizon__notional_cap_1,EWA,0.0,0.0,0.0010118767429538218,0.2857142857142857,0.0,1419,1267,5310,891,1471,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__momentum_20__always__h5__half__horizon__vol_target_10,EWA,0.0,0.0,-0.010237572343999784,0.2857142857142857,0.0,1420,1268,6932,892,1472,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__momentum_20__always__h5__half__signal_flip__notional_cap_1,EWA,0.0,0.0,-0.006102563922606444,0.2857142857142857,0.0,1421,1269,6373,893,1473,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__momentum_20__always__h5__half__signal_flip__vol_target_10,EWA,0.0,0.0,-0.020589768242694532,0.42857142857142855,0.0,1422,1270,7919,35,1474,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
2021,EWA__momentum_20__always__h5__unit__horizon__notional_cap_1,EWA,0.0,0.0,-0.012619120510313407,0.14285714285714285,0.0,1423,1271,7186,5537,1475,cd30e3272628659d7d9b4bfd6cc7a4f418f69245bc2b359442894816570e4492
