audit_id,audit_label,schedule_id,heldout_unit,instance_sha256,algorithm_id,applicability,status,active_strategy_count,frontier_requirement_count,module_requirement_count,coverage_density,duplicate_coverage_count,dominance_reductions,unique_carrier_count,forced_strategy_count,variables_before_preprocessing,variables_after_preprocessing,constraints_before_preprocessing,constraints_after_preprocessing,selected_strategy_count,selected_active_strategy_count,solve_time_seconds,mip_node_count,primal_objective,best_bound,reported_gap,mip_termination_status,solver_claimed_optimal,exact_reconstructed_burden,exact_mandatory_retention,exact_frontier_preservation,exact_closure_preservation,exact_feasible,dp_state_count,exact_frontier_evaluations,exact_closure_evaluations,complete_deletion_scans,multistart_count,random_seed,best_certified_benchmark_burden,absolute_burden_gap,relative_burden_gap,benchmark_evidence_class,heldout_opportunity_diagnostic,heldout_timing
locked_terminal_v1,Terminal financial audit,uniform_cardinality,terminal locked-2020-2024 enabled-descendant net-utility opportunity units,58ef36d4ebfc71a6484f5f20cdae2ce7a1d68a6ef227a013a1a10876e256d991,current_stepwise_safe_deletion,LOCKED_PARENT_ENDPOINT,HISTORICAL_LOCKED_ENDPOINT_EXACTLY_RECHECKED,80,3,38,563//3280,0,0,3,25,81,0,42,0,26,25,,,,,,NOT_APPLICABLE,false,25//1,true,true,true,true,,1,1,,,,25//1,0//1,0//1,lowest-burden exactly feasible returned endpoint; no optimality claim,8162187676336809//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,nonshared_modules,annual mean next-year enabled-descendant opportunity units,c608b4e40a40ea969b5a3b793bd5d0535f480b0c2ce01aeb1fcfe09718ee7a69,heaviest_safe_first,APPLICABLE,certified_irreducible_heuristic,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,5.783980417,,,,,NOT_APPLICABLE,false,100//1,true,true,true,true,,15555,15555,103,,,100//1,0//1,0//1,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,nonshared_modules,annual mean next-year enabled-descendant opportunity units,c608b4e40a40ea969b5a3b793bd5d0535f480b0c2ce01aeb1fcfe09718ee7a69,weighted_greedy,APPLICABLE_IDENTITY_CLOSURE_ONLY,feasible_heuristic,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,0.104687041,,,,,NOT_APPLICABLE,false,100//1,true,true,true,true,,2,2,,,,100//1,0//1,0//1,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,nonshared_modules,annual mean next-year enabled-descendant opportunity units,c608b4e40a40ea969b5a3b793bd5d0535f480b0c2ce01aeb1fcfe09718ee7a69,weighted_greedy_reverse_delete,APPLICABLE_IDENTITY_CLOSURE_ONLY,feasible_heuristic,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,0.122880333,,,,,NOT_APPLICABLE,false,100//1,true,true,true,true,,102,102,,,,100//1,0//1,0//1,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,nonshared_modules,annual mean next-year enabled-descendant opportunity units,c608b4e40a40ea969b5a3b793bd5d0535f480b0c2ce01aeb1fcfe09718ee7a69,multistart_random_deletion,APPLICABLE,certified_irreducible_heuristic,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,203.96899975,,,,,NOT_APPLICABLE,false,100//1,true,true,true,true,,497729,497729,3296,32,20260827,100//1,0//1,0//1,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,nonshared_modules,annual mean next-year enabled-descendant opportunity units,c608b4e40a40ea969b5a3b793bd5d0535f480b0c2ce01aeb1fcfe09718ee7a69,preprocessed_highs_mip,APPLICABLE_IDENTITY_CLOSURE_ONLY,exactly_rechecked_solver_candidate,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,0.203579666,,100.0,100.0,0.0,NOT_CALLED_PREPROCESSING_SOLVED,false,100//1,true,true,true,true,,2,2,,,,100//1,0//1,0//1,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,nonshared_modules,annual mean next-year enabled-descendant opportunity units,c608b4e40a40ea969b5a3b793bd5d0535f480b0c2ce01aeb1fcfe09718ee7a69,requirement_mask_dp,NOT_APPLICABLE_REQUIREMENT_LIMIT,SKIPPED_RESIDUAL_REQUIREMENTS_118_EXCEED_LIMIT_22,202,5,113,1419//23836,0,0,5,100,203,0,119,0,,,,,,,,NOT_APPLICABLE,false,,,,,,,,,,,,100//1,,,lowest-burden exactly feasible returned endpoint; no optimality claim,,NOT_EVALUATED_DURING_OPTIMIZATION
annual_walk_forward_v2,Annual walk-forward financial audit,nonshared_modules,annual mean next-year enabled-descendant opportunity units,c608b4e40a40ea969b5a3b793bd5d0535f480b0c2ce01aeb1fcfe09718ee7a69,optional_second_solver_crosscheck,OPTIONAL,UNAVAILABLE_NO_SECOND_SOLVER_DECLARED,202,5,113,1419//23836,0,0,5,100,203,0,119,0,,,,,,,,NOT_APPLICABLE,false,,,,,,,,,,,,100//1,,,lowest-burden exactly feasible returned endpoint; no optimality claim,,NOT_EVALUATED_DURING_OPTIMIZATION
annual_walk_forward_v2,Annual walk-forward financial audit,validation_computation,annual mean next-year enabled-descendant opportunity units,1d01e41d8ce59f886a4015bf4f78615a6212bfabd53edbc2af3031887d228923,current_stepwise_safe_deletion,LOCKED_PARENT_ENDPOINT,HISTORICAL_LOCKED_ENDPOINT_EXACTLY_RECHECKED,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,,,,,,NOT_APPLICABLE,false,1566//1,true,true,true,true,,1,1,,,,1170//1,396//1,22//65,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,validation_computation,annual mean next-year enabled-descendant opportunity units,1d01e41d8ce59f886a4015bf4f78615a6212bfabd53edbc2af3031887d228923,heaviest_safe_first,APPLICABLE,certified_irreducible_heuristic,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,5.939227125,,,,,NOT_APPLICABLE,false,1170//1,true,true,true,true,,15555,15555,103,,,1170//1,0//1,0//1,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,validation_computation,annual mean next-year enabled-descendant opportunity units,1d01e41d8ce59f886a4015bf4f78615a6212bfabd53edbc2af3031887d228923,weighted_greedy,APPLICABLE_IDENTITY_CLOSURE_ONLY,feasible_heuristic,202,5,113,1419//23836,0,0,5,100,203,0,119,0,102,101,0.160767667,,,,,NOT_APPLICABLE,false,1172//1,true,true,true,true,,2,2,,,,1170//1,2//1,1//585,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,validation_computation,annual mean next-year enabled-descendant opportunity units,1d01e41d8ce59f886a4015bf4f78615a6212bfabd53edbc2af3031887d228923,weighted_greedy_reverse_delete,APPLICABLE_IDENTITY_CLOSURE_ONLY,feasible_heuristic,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,0.149717333,,,,,NOT_APPLICABLE,false,1170//1,true,true,true,true,,103,103,,,,1170//1,0//1,0//1,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,validation_computation,annual mean next-year enabled-descendant opportunity units,1d01e41d8ce59f886a4015bf4f78615a6212bfabd53edbc2af3031887d228923,multistart_random_deletion,APPLICABLE,certified_irreducible_heuristic,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,214.738911459,,,,,NOT_APPLICABLE,false,1579//1,true,true,true,true,,497729,497729,3296,32,20260827,1170//1,409//1,409//1170,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,validation_computation,annual mean next-year enabled-descendant opportunity units,1d01e41d8ce59f886a4015bf4f78615a6212bfabd53edbc2af3031887d228923,preprocessed_highs_mip,APPLICABLE_IDENTITY_CLOSURE_ONLY,exactly_rechecked_solver_candidate,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,0.202563542,,1170.0,1170.0,0.0,NOT_CALLED_PREPROCESSING_SOLVED,false,1170//1,true,true,true,true,,2,2,,,,1170//1,0//1,0//1,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,validation_computation,annual mean next-year enabled-descendant opportunity units,1d01e41d8ce59f886a4015bf4f78615a6212bfabd53edbc2af3031887d228923,requirement_mask_dp,NOT_APPLICABLE_REQUIREMENT_LIMIT,SKIPPED_RESIDUAL_REQUIREMENTS_118_EXCEED_LIMIT_22,202,5,113,1419//23836,0,0,5,100,203,0,119,0,,,,,,,,NOT_APPLICABLE,false,,,,,,,,,,,,1170//1,,,lowest-burden exactly feasible returned endpoint; no optimality claim,,NOT_EVALUATED_DURING_OPTIMIZATION
annual_walk_forward_v2,Annual walk-forward financial audit,validation_computation,annual mean next-year enabled-descendant opportunity units,1d01e41d8ce59f886a4015bf4f78615a6212bfabd53edbc2af3031887d228923,optional_second_solver_crosscheck,OPTIONAL,UNAVAILABLE_NO_SECOND_SOLVER_DECLARED,202,5,113,1419//23836,0,0,5,100,203,0,119,0,,,,,,,,NOT_APPLICABLE,false,,,,,,,,,,,,1170//1,,,lowest-burden exactly feasible returned endpoint; no optimality claim,,NOT_EVALUATED_DURING_OPTIMIZATION
annual_walk_forward_v2,Annual walk-forward financial audit,documented_complexity,annual mean next-year enabled-descendant opportunity units,64ebae5b4f63a7a89d81f8941895430230f4208a54de6f8fbcb77d13179fa65b,current_stepwise_safe_deletion,LOCKED_PARENT_ENDPOINT,HISTORICAL_LOCKED_ENDPOINT_EXACTLY_RECHECKED,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,,,,,,NOT_APPLICABLE,false,355//1,true,true,true,true,,1,1,,,,315//1,40//1,8//63,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,documented_complexity,annual mean next-year enabled-descendant opportunity units,64ebae5b4f63a7a89d81f8941895430230f4208a54de6f8fbcb77d13179fa65b,heaviest_safe_first,APPLICABLE,certified_irreducible_heuristic,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,5.219200834,,,,,NOT_APPLICABLE,false,315//1,true,true,true,true,,15555,15555,103,,,315//1,0//1,0//1,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,documented_complexity,annual mean next-year enabled-descendant opportunity units,64ebae5b4f63a7a89d81f8941895430230f4208a54de6f8fbcb77d13179fa65b,weighted_greedy,APPLICABLE_IDENTITY_CLOSURE_ONLY,feasible_heuristic,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,0.105457375,,,,,NOT_APPLICABLE,false,315//1,true,true,true,true,,2,2,,,,315//1,0//1,0//1,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,documented_complexity,annual mean next-year enabled-descendant opportunity units,64ebae5b4f63a7a89d81f8941895430230f4208a54de6f8fbcb77d13179fa65b,weighted_greedy_reverse_delete,APPLICABLE_IDENTITY_CLOSURE_ONLY,feasible_heuristic,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,0.122288333,,,,,NOT_APPLICABLE,false,315//1,true,true,true,true,,102,102,,,,315//1,0//1,0//1,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,documented_complexity,annual mean next-year enabled-descendant opportunity units,64ebae5b4f63a7a89d81f8941895430230f4208a54de6f8fbcb77d13179fa65b,multistart_random_deletion,APPLICABLE,certified_irreducible_heuristic,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,228.166060833,,,,,NOT_APPLICABLE,false,350//1,true,true,true,true,,497729,497729,3296,32,20260827,315//1,35//1,1//9,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,documented_complexity,annual mean next-year enabled-descendant opportunity units,64ebae5b4f63a7a89d81f8941895430230f4208a54de6f8fbcb77d13179fa65b,preprocessed_highs_mip,APPLICABLE_IDENTITY_CLOSURE_ONLY,exactly_rechecked_solver_candidate,202,5,113,1419//23836,0,0,5,100,203,0,119,0,101,100,0.268077209,,315.0,315.0,0.0,NOT_CALLED_PREPROCESSING_SOLVED,false,315//1,true,true,true,true,,2,2,,,,315//1,0//1,0//1,lowest-burden exactly feasible returned endpoint; no optimality claim,7728204652088667//72057594037927936,EX_POST_AFTER_ALL_OPTIMIZATION_AND_BENCHMARK_ASSIGNMENT
annual_walk_forward_v2,Annual walk-forward financial audit,documented_complexity,annual mean next-year enabled-descendant opportunity units,64ebae5b4f63a7a89d81f8941895430230f4208a54de6f8fbcb77d13179fa65b,requirement_mask_dp,NOT_APPLICABLE_REQUIREMENT_LIMIT,SKIPPED_RESIDUAL_REQUIREMENTS_118_EXCEED_LIMIT_22,202,5,113,1419//23836,0,0,5,100,203,0,119,0,,,,,,,,NOT_APPLICABLE,false,,,,,,,,,,,,315//1,,,lowest-burden exactly feasible returned endpoint; no optimality claim,,NOT_EVALUATED_DURING_OPTIMIZATION
annual_walk_forward_v2,Annual walk-forward financial audit,documented_complexity,annual mean next-year enabled-descendant opportunity units,64ebae5b4f63a7a89d81f8941895430230f4208a54de6f8fbcb77d13179fa65b,optional_second_solver_crosscheck,OPTIONAL,UNAVAILABLE_NO_SECOND_SOLVER_DECLARED,202,5,113,1419//23836,0,0,5,100,203,0,119,0,,,,,,,,NOT_APPLICABLE,false,,,,,,,,,,,,315//1,,,lowest-burden exactly feasible returned endpoint; no optimality claim,,NOT_EVALUATED_DURING_OPTIMIZATION
