audit,strategy_id,ticker,directional_signal,entry_filter,holding_horizon,sizing_rule,exit_rule,risk_constraint,operational_value,generative_value,total_retention_value,policy_role,sparse_frontier_indicator,unique_module_count,module_count,module_uniqueness_share,dependent_candidate_count,enabled_candidate_count,dependent_candidate_share,supports_best_descendant,generatively_valuable,theorem_evidence
annual_walk_forward,VIG__momentum_20__always__h20__unit__horizon__notional_cap_1,VIG,momentum_20,always,20,unit,horizon,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,VNQ__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,VNQ,momentum_60,trend_100,20,unit,horizon,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,VTI__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,VTI,mean_reversion_5,always,20,unit,horizon,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,VTV__momentum_20__always__h20__unit__horizon__notional_cap_1,VTV,momentum_20,always,20,unit,horizon,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,VUG__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,VUG,momentum_20,trend_100,20,unit,signal_flip,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,VWO__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,VWO,mean_reversion_5,always,5,unit,signal_flip,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,VYM__momentum_20__always__h20__unit__horizon__notional_cap_1,VYM,momentum_20,always,20,unit,horizon,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,XHB__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,XHB,mean_reversion_5,always,20,unit,signal_flip,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,93,9398,0.0098957225,false,false,false
annual_walk_forward,XLB__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,XLB,mean_reversion_5,always,20,unit,signal_flip,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,XLE__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,XLE,mean_reversion_5,always,20,unit,horizon,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,XLF__momentum_60__always__h20__unit__signal_flip__notional_cap_1,XLF,momentum_60,always,20,unit,signal_flip,notional_cap_1,0.0032297528,0.0000000000,0.0032297528,operational_only,false,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,XLI__momentum_60__always__h20__unit__signal_flip__notional_cap_1,XLI,momentum_60,always,20,unit,signal_flip,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,XLK__momentum_60__always__h20__unit__horizon__notional_cap_1,XLK,momentum_60,always,20,unit,horizon,notional_cap_1,0.0057111410,0.0000000000,0.0057111410,operational_only,false,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,XLP__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,XLP,momentum_60,trend_100,20,unit,horizon,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,XLU__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,XLU,mean_reversion_5,always,5,unit,horizon,notional_cap_1,0.0122219377,0.0000000000,0.0122219377,operational_only,false,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,XLV__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,XLV,mean_reversion_5,always,20,unit,horizon,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,XLY__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,XLY,mean_reversion_5,always,20,unit,horizon,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,XME__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,XME,mean_reversion_5,trend_100,20,unit,horizon,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,XOP__momentum_20__always__h20__unit__horizon__vol_target_10,XOP,momentum_20,always,20,unit,horizon,vol_target_10,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
annual_walk_forward,XRT__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,XRT,momentum_20,trend_100,20,unit,horizon,notional_cap_1,0.0000000000,0.0000000000,0.0000000000,neither,true,1,7,0.1428571429,94,9398,0.0100021281,false,false,false
