rule,step,strategy_id,operationally_redundant,generatively_redundant,decision,source_size,resulting_size,closure_size_before,closure_size_after,maximum_frontier_change
frontier_only,24,FXY__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,true,false,remove,179,178,108,107,0.0
frontier_only,25,EPP__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,178,177,107,106,0.0
frontier_only,26,FXE__momentum_60__always__h20__unit__signal_flip__vol_target_10,true,false,remove,177,176,106,105,0.0
frontier_only,27,DBA__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,true,false,remove,176,175,105,104,0.0
frontier_only,28,KBE__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,true,remove,175,174,104,104,0.0
frontier_only,29,EWY__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,true,true,remove,174,173,104,104,0.0
frontier_only,30,EWS__momentum_60__always__h20__unit__horizon__notional_cap_1,true,true,remove,173,172,104,104,0.0
frontier_only,31,GDX__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,true,true,remove,172,171,104,104,0.0
frontier_only,32,EWM__momentum_60__always__h20__unit__horizon__notional_cap_1,true,true,remove,171,170,104,104,0.0
frontier_only,33,IAU__momentum_60__trend_100__h20__unit__horizon__vol_target_10,true,false,remove,170,169,104,103,0.0
frontier_only,34,KRE__momentum_20__always__h5__unit__signal_flip__notional_cap_1,true,false,remove,169,168,103,102,0.0
frontier_only,35,XHB__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,true,remove,168,167,102,102,0.0
frontier_only,36,TLT__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,true,false,remove,167,166,102,101,0.0
frontier_only,37,KBE__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,true,false,remove,166,165,101,100,0.0
frontier_only,38,VEA__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,true,remove,165,164,100,100,0.0
frontier_only,39,GDX__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,true,false,remove,164,163,100,99,0.0
frontier_only,40,GLD__momentum_60__trend_100__h20__unit__horizon__vol_target_10,true,false,remove,163,162,99,98,0.0
frontier_only,41,VNQ__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,162,161,98,98,0.0
frontier_only,42,EWT__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,true,remove,161,160,98,98,0.0
frontier_only,43,USO__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,true,true,remove,160,159,98,98,0.0
frontier_only,44,EWY__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,false,remove,159,158,98,97,0.0
frontier_only,45,XLB__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,true,remove,158,157,97,97,0.0
frontier_only,46,VGK__momentum_60__always__h20__unit__signal_flip__notional_cap_1,true,true,remove,157,156,97,97,0.0
frontier_only,47,DBC__momentum_60__always__h5__half__signal_flip__notional_cap_1,true,true,remove,156,155,97,97,0.0
frontier_only,48,IWM__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,155,154,97,97,0.0
frontier_only,49,XME__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,true,true,remove,154,153,97,97,0.0
frontier_only,50,XLE__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,true,false,remove,153,152,97,96,0.0
frontier_only,51,VEU__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,true,remove,152,151,96,96,0.0
frontier_only,52,EWW__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,true,true,remove,151,150,96,96,0.0
frontier_only,53,XOP__momentum_20__trend_100__h20__unit__horizon__vol_target_10,true,true,remove,150,149,96,96,0.0
frontier_only,54,XOP__momentum_20__always__h20__unit__horizon__vol_target_10,true,false,remove,149,148,96,95,0.0
frontier_only,55,VB__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,true,true,remove,148,147,95,95,0.0
frontier_only,56,IJR__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,true,true,remove,147,146,95,95,0.0
frontier_only,57,MOO__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,true,true,remove,146,145,95,95,0.0
frontier_only,58,IYM__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,true,false,remove,145,144,95,94,0.0
frontier_only,59,DBC__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,true,false,remove,144,143,94,93,0.0
frontier_only,60,MDY__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,true,true,remove,143,142,93,93,0.0
frontier_only,61,IWO__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,142,141,93,93,0.0
frontier_only,62,EEM__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,true,remove,141,140,93,93,0.0
frontier_only,63,XLV__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,true,true,remove,140,139,93,93,0.0
frontier_only,64,IJH__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,true,remove,139,138,93,93,0.0
frontier_only,65,EFA__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,true,remove,138,137,93,93,0.0
frontier_only,66,ITB__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,true,true,remove,137,136,93,93,0.0
frontier_only,67,IWS__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,136,135,93,93,0.0
frontier_only,68,MDY__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,false,remove,135,134,93,92,0.0
frontier_only,69,VGK__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,true,false,remove,134,133,92,91,0.0
frontier_only,70,EWZ__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,true,remove,133,132,91,91,0.0
frontier_only,71,SHV__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,true,true,remove,132,131,91,91,0.0
frontier_only,72,SHV__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,true,false,remove,131,130,91,90,0.0
frontier_only,73,BIL__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,true,true,remove,130,129,90,90,0.0
frontier_only,74,BIL__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,true,false,remove,129,128,90,89,0.0
frontier_only,75,EWW__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,true,false,remove,128,127,89,88,0.0
frontier_only,76,XHB__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,true,true,remove,127,126,88,88,0.0
frontier_only,77,VWO__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,true,remove,126,125,88,88,0.0
frontier_only,78,SHY__momentum_20__always__h20__half__horizon__notional_cap_1,true,true,remove,125,124,88,88,0.0
frontier_only,79,SHY__momentum_20__always__h20__half__horizon__vol_target_10,true,false,remove,124,123,88,87,0.0
frontier_only,80,XLI__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,true,true,remove,123,122,87,87,0.0
frontier_only,81,IJH__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,false,remove,122,121,87,86,0.0
frontier_only,82,IWS__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,false,remove,121,120,86,85,0.0
frontier_only,83,EWG__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,true,remove,120,119,85,85,0.0
frontier_only,84,XME__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,119,118,85,84,0.0
frontier_only,85,EWC__momentum_60__always__h20__unit__signal_flip__notional_cap_1,true,true,remove,118,117,84,84,0.0
frontier_only,86,USO__momentum_60__always__h5__half__signal_flip__notional_cap_1,true,false,remove,117,116,84,83,0.0
frontier_only,87,MOO__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,true,false,remove,116,115,83,82,0.0
frontier_only,88,UUP__momentum_60__trend_100__h20__unit__signal_flip__vol_target_10,true,true,remove,115,114,82,82,0.0
frontier_only,89,EWM__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,114,113,82,81,0.0
frontier_only,90,UUP__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,true,false,remove,113,112,81,80,0.0
frontier_only,91,TIP__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,112,111,80,80,0.0
frontier_only,92,TIP__mean_reversion_5__trend_100__h20__unit__horizon__vol_target_10,true,false,remove,111,110,80,79,0.0
frontier_only,93,IWN__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,true,remove,110,109,79,79,0.0
frontier_only,94,EEM__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,true,false,remove,109,108,79,78,0.0
frontier_only,95,BSV__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,108,107,78,78,0.0
frontier_only,96,XLV__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,false,remove,107,106,78,77,0.0
frontier_only,97,IYR__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,true,remove,106,105,77,77,0.0
frontier_only,98,DEM__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,105,104,77,77,0.0
frontier_only,99,XLB__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,true,false,remove,104,103,77,76,0.0
frontier_only,100,EWJ__mean_reversion_5__always__h20__unit__horizon__vol_target_10,true,true,remove,103,102,76,76,0.0
frontier_only,101,IJK__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,true,true,remove,102,101,76,76,0.0
frontier_only,102,EWG__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,101,100,76,75,0.0
frontier_only,103,XHB__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,true,false,remove,100,99,75,74,0.0
frontier_only,104,FXI__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,true,remove,99,98,74,74,0.0
frontier_only,105,XLI__momentum_60__always__h20__unit__signal_flip__notional_cap_1,true,false,remove,98,97,74,73,0.0
frontier_only,106,MBB__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,97,96,73,73,0.0
frontier_only,107,MBB__momentum_60__trend_100__h20__unit__horizon__vol_target_10,true,false,remove,96,95,73,72,0.0
frontier_only,108,IYF__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,true,true,remove,95,94,72,72,0.0
frontier_only,109,BSV__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,94,93,72,71,0.0
frontier_only,110,IVE__momentum_20__always__h20__unit__signal_flip__notional_cap_1,true,true,remove,93,92,71,71,0.0
frontier_only,111,EWJ__mean_reversion_5__always__h20__half__horizon__vol_target_10,true,false,remove,92,91,71,70,0.0
frontier_only,112,IEF__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,91,90,70,70,0.0
frontier_only,113,IEF__momentum_20__trend_100__h20__unit__horizon__vol_target_10,true,false,remove,90,89,70,69,0.0
frontier_only,114,XLP__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,89,88,69,69,0.0
frontier_only,115,XLF__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,true,true,remove,88,87,69,69,0.0
frontier_only,116,FXI__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,true,false,remove,87,86,69,68,0.0
frontier_only,117,VTV__momentum_20__always__h20__unit__horizon__notional_cap_1,true,true,remove,86,85,68,68,0.0
frontier_only,118,EWT__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,true,false,remove,85,84,68,67,0.0
frontier_only,119,IWM__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,false,remove,84,83,67,66,0.0
frontier_only,120,EWZ__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,true,false,remove,83,82,66,65,0.0
frontier_only,121,EWH__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,true,true,remove,82,81,65,65,0.0
frontier_only,122,VEU__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,81,80,65,64,0.0
frontier_only,123,IYF__momentum_60__always__h20__unit__signal_flip__notional_cap_1,true,false,remove,80,79,64,63,0.0
frontier_only,124,ILF__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,true,remove,79,78,63,63,0.0
frontier_only,125,EFA__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,false,remove,78,77,63,62,0.0
frontier_only,126,DEM__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,77,76,62,61,0.0
frontier_only,127,VTV__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,76,75,61,60,0.0
frontier_only,128,EWS__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,75,74,60,59,0.0
frontier_only,129,ILF__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,true,false,remove,74,73,59,57,0.0
frontier_only,130,VNQ__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,73,72,57,56,0.0
frontier_only,131,AGG__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,72,71,56,56,0.0
frontier_only,132,AGG__momentum_20__trend_100__h20__unit__horizon__vol_target_10,true,false,remove,71,70,56,55,0.0
frontier_only,133,XLP__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,70,69,55,54,0.0
frontier_only,134,EWH__momentum_60__always__h20__unit__signal_flip__notional_cap_1,true,false,remove,69,68,54,53,0.0
frontier_only,135,JNK__momentum_20__always__h20__unit__horizon__notional_cap_1,true,true,remove,68,67,53,53,0.0
frontier_only,136,HYG__momentum_20__always__h20__unit__horizon__notional_cap_1,true,true,remove,67,66,53,53,0.0
frontier_only,137,IVW__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,true,true,remove,66,65,53,53,0.0
frontier_only,138,XLF__momentum_60__always__h20__unit__signal_flip__notional_cap_1,false,false,retain,65,65,53,53,0.05170871485158324
frontier_only,139,VB__momentum_20__always__h20__unit__horizon__notional_cap_1,true,false,remove,65,64,53,52,0.0
frontier_only,140,VEA__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,false,remove,64,63,52,51,0.0
frontier_only,141,IYR__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,63,62,51,50,0.0
frontier_only,142,BND__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,62,61,50,50,0.0
frontier_only,143,BND__momentum_60__trend_100__h20__unit__horizon__vol_target_10,true,false,remove,61,60,50,49,0.0
frontier_only,144,DVY__momentum_60__always__h20__unit__signal_flip__notional_cap_1,true,true,remove,60,59,49,49,0.0
frontier_only,145,IVV__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,true,true,remove,59,58,49,49,0.0
frontier_only,146,PFF__momentum_60__always__h20__unit__signal_flip__notional_cap_1,true,true,remove,58,57,49,49,0.0
frontier_only,147,PFF__momentum_20__always__h20__unit__horizon__notional_cap_1,true,false,remove,57,56,49,48,0.0
frontier_only,148,VYM__momentum_20__always__h20__unit__horizon__notional_cap_1,true,true,remove,56,55,48,48,0.0
frontier_only,149,EMB__momentum_60__trend_100__h20__unit__horizon__vol_target_10,true,true,remove,55,54,48,48,0.0
frontier_only,150,IWN__momentum_20__always__h20__unit__horizon__notional_cap_1,true,false,remove,54,53,48,47,0.0
frontier_only,151,EWC__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,53,52,47,46,0.0
frontier_only,152,IWP__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,true,remove,52,51,46,46,0.0
frontier_only,153,VYM__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,false,remove,51,50,46,45,0.0
frontier_only,154,SPY__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,true,true,remove,50,49,45,45,0.0
frontier_only,155,SDY__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,49,48,45,45,0.0
frontier_only,156,IWD__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,48,47,45,45,0.0
frontier_only,157,HYG__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,47,46,45,44,0.0
frontier_only,158,EWA__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,true,false,remove,46,45,44,43,0.0
frontier_only,159,IJK__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,false,remove,45,44,43,42,0.0
frontier_only,160,XLY__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,true,remove,44,43,42,42,0.0
frontier_only,161,IWB__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,true,true,remove,43,42,42,42,0.0
frontier_only,162,EMB__momentum_20__trend_100__h20__unit__horizon__vol_target_10,true,false,remove,42,41,42,41,0.0
frontier_only,163,XLU__mean_reversion_5__always__h5__unit__horizon__vol_target_10,true,true,remove,41,40,41,41,0.0
frontier_only,164,IJR__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,40,39,41,40,0.0
frontier_only,165,LQD__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,39,38,40,40,0.0
frontier_only,166,LQD__momentum_60__trend_100__h20__unit__horizon__vol_target_10,true,false,remove,38,37,40,39,0.0
frontier_only,167,IVE__momentum_20__always__h20__unit__horizon__notional_cap_1,true,false,remove,37,36,39,38,0.0
frontier_only,168,JNK__momentum_60__always__h20__unit__horizon__notional_cap_1,true,false,remove,36,35,38,37,0.0
frontier_only,169,SDY__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,false,remove,35,34,37,36,0.0
frontier_only,170,ICF__mean_reversion_5__always__h20__unit__horizon__vol_target_10,true,false,remove,34,33,36,35,0.0
frontier_only,171,SPY__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,33,32,35,34,0.0
frontier_only,172,IVV__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,32,31,34,33,0.0
frontier_only,173,IWO__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,false,remove,31,30,33,32,0.0
frontier_only,174,IWD__momentum_20__always__h20__unit__horizon__notional_cap_1,true,false,remove,30,29,32,31,0.0
frontier_only,175,QQQ__momentum_20__trend_100__h20__unit__horizon__vol_target_10,true,false,remove,29,28,31,30,0.0
frontier_only,176,DIA__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,28,27,30,30,0.0
frontier_only,177,DVY__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,27,26,30,29,0.0
frontier_only,178,IWR__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,true,remove,26,25,29,29,0.0
frontier_only,179,IWF__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,true,true,remove,25,24,29,29,0.0
frontier_only,180,VIG__momentum_20__always__h20__unit__horizon__notional_cap_1,true,true,remove,24,23,29,29,0.0
frontier_only,181,IBB__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,false,false,retain,23,23,29,29,0.20088223442095146
frontier_only,182,XLU__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,false,false,retain,23,23,29,29,0.19241601802783342
frontier_only,183,ITB__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,true,false,remove,23,22,29,28,0.0
frontier_only,184,VUG__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,true,true,remove,22,21,28,28,0.0
frontier_only,185,VTI__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,true,remove,21,20,28,28,0.0
frontier_only,186,VUG__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,false,remove,20,19,28,27,0.0
frontier_only,187,DIA__momentum_20__always__h20__unit__horizon__notional_cap_1,true,false,remove,19,18,27,26,0.0
frontier_only,188,IWP__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,18,17,26,25,0.0
frontier_only,189,VWO__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,17,16,25,24,0.0
frontier_only,190,IWV__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,16,15,24,24,0.0
frontier_only,191,IVW__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,false,remove,15,14,24,23,0.0
frontier_only,192,IWV__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,14,13,23,22,0.0
frontier_only,193,VTI__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,13,12,22,21,0.0
frontier_only,194,IWR__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,12,11,21,20,0.0
frontier_only,195,QQQ__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,true,remove,11,10,20,20,0.0
frontier_only,196,XLY__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,10,9,20,19,0.0
frontier_only,197,IWB__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,9,8,19,17,0.0
frontier_only,198,IWF__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,false,remove,8,7,17,15,0.0
frontier_only,199,VIG__momentum_60__always__h20__unit__horizon__notional_cap_1,true,false,remove,7,6,15,14,0.0
frontier_only,200,QQQ__momentum_60__always__h20__unit__horizon__notional_cap_1,false,false,retain,6,6,14,14,0.08340830039979208
frontier_only,201,XLK__momentum_60__always__h20__unit__horizon__notional_cap_1,false,true,retain,6,6,14,14,0.021069253439666813
frontier_only,202,XLK__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,true,remove,6,5,14,14,0.0
