scenario_id,axis,level,axis_value,belief_index,coordinate,success_probability,continue_value,research_value,research_advantage,action
delay-low,delay,low,0.0,45,0.7333333333333333,0.696858279427878,5.552461196701146,6.7107260901654255,1.1582648934642794,research
delay-low,delay,low,0.0,46,0.75,0.7133627057651477,5.5989861464760455,6.787370333376496,1.1883841869004508,research
delay-low,delay,low,0.0,47,0.7666666666666667,0.7275269863363849,5.64537301311432,6.8584250166491145,1.213052003534795,research
delay-low,delay,low,0.0,48,0.7833333333333333,0.7417117582708226,5.691603353504405,6.929262963377476,1.237659609873071,research
delay-low,delay,low,0.0,49,0.8,0.753937946211948,5.737650394023489,6.995395578936786,1.257745184913297,research
delay-low,delay,low,0.0,50,0.8166666666666667,0.7658531902859276,5.7834769107861534,7.060536637980103,1.27705972719395,research
delay-low,delay,low,0.0,51,0.8333333333333334,0.7786305872271734,5.829032918213342,7.127282927189102,1.29825000897576,research
delay-low,delay,low,0.0,52,0.85,0.7909692169330425,5.874253348406826,7.192649521845966,1.3183961734391403,research
delay-low,delay,low,0.0,53,0.8666666666666667,0.806952031668809,5.919056010418672,7.265692593217545,1.3466365827988733,research
delay-low,delay,low,0.0,54,0.8833333333333333,0.8212451831359248,5.963340218561622,7.334376707797129,1.3710364892355074,research
delay-low,delay,low,0.0,55,0.9,0.8350923522654333,6.006986538440568,7.401388659853815,1.394402121413247,research
delay-low,delay,low,0.0,56,0.9166666666666666,0.8489118396004225,6.049858080643539,7.46754142117365,1.417683340530111,research
delay-low,delay,low,0.0,57,0.9333333333333333,0.862164730730568,6.091803646921386,7.5315082670088564,1.4397046200874701,research
delay-low,delay,low,0.0,58,0.95,0.8787886157532733,6.132662799128362,7.601848326078165,1.4691855269498024,research
delay-low,delay,low,0.0,59,0.9666666666666667,0.8900301589998373,6.1722726095083145,7.659085259314437,1.4868126498061223,research
delay-low,delay,low,0.0,60,0.9833333333333333,0.9032597496949837,6.210475528088933,7.719359787028481,1.5088842589395481,research
delay-low,delay,low,0.0,61,1.0,0.9199999999999999,6.247127551806392,7.785860982643943,1.538733430837551,research
delay-baseline,delay,baseline,1.0,1,0.0,0.09548687999931915,2.2121120712534768,1.8400147170326349,-0.3720973542208419,continue
delay-baseline,delay,baseline,1.0,2,0.016666666666666666,0.11137103411077165,2.242086479860159,1.9130013484094353,-0.32908513145072393,continue
delay-baseline,delay,baseline,1.0,3,0.03333333333333333,0.12375994072982394,2.2741923738245022,1.9765583284884085,-0.2976340453360937,continue
delay-baseline,delay,baseline,1.0,4,0.05,0.13600582415102874,2.3084125978317673,2.0413234662143895,-0.2670891316173778,continue
delay-baseline,delay,baseline,1.0,5,0.06666666666666667,0.14717489451572713,2.344695110721689,2.104234369483782,-0.24046074123790673,continue
delay-baseline,delay,baseline,1.0,6,0.08333333333333333,0.16018193559213745,2.3829541384280075,2.174487361525914,-0.20846677690209336,continue
delay-baseline,delay,baseline,1.0,7,0.1,0.17612242877214412,2.4230732681501044,2.2554358521567304,-0.167637415993374,continue
delay-baseline,delay,baseline,1.0,8,0.11666666666666667,0.1921643078324491,2.4649102137565633,2.3378793511080813,-0.12703086264848196,continue
delay-baseline,delay,baseline,1.0,9,0.13333333333333333,0.20439337838283295,2.508302828625761,2.4091905730123546,-0.09911225561340631,continue
delay-baseline,delay,baseline,1.0,10,0.15,0.21873317641603707,2.5530758585707813,2.4880726885011972,-0.06500317006958412,continue
delay-baseline,delay,baseline,1.0,11,0.16666666666666666,0.23071193908383975,2.599047912893734,2.5601436118404575,-0.03890430105327658,continue
delay-baseline,delay,baseline,1.0,12,0.18333333333333332,0.24436928057104224,2.6460381710290335,2.63807853189444,-0.0079596391345933,continue
delay-baseline,delay,baseline,1.0,13,0.2,0.26045391925429784,2.693872416079469,2.724068115860788,0.030195699781319085,research
delay-baseline,delay,baseline,1.0,14,0.21666666666666667,0.2758568548719828,2.742388078221193,2.808128910288518,0.06574083206732473,research
delay-baseline,delay,baseline,1.0,15,0.23333333333333334,0.2892714587652356,2.7914380702157158,2.8860502799866907,0.09461220977097495,research
delay-baseline,delay,baseline,1.0,16,0.25,0.30372411369146535,2.840893299316211,2.967277675498691,0.1263843761824801,research
delay-baseline,delay,baseline,1.0,17,0.26666666666666666,0.31636166749143146,2.8906438420748137,3.0427786169254505,0.15213477485063676,research
delay-baseline,delay,baseline,1.0,18,0.2833333333333333,0.330823918344627,2.9405988673443906,3.123898016249078,0.18329914890468757,research
delay-baseline,delay,baseline,1.0,19,0.3,0.3471840307241996,2.990685482038173,3.210772120715439,0.22008663867726597,research
delay-baseline,delay,baseline,1.0,20,0.31666666666666665,0.3605756378332771,3.0408467459156605,3.288205284146007,0.2473585382303467,research
delay-baseline,delay,baseline,1.0,21,0.3333333333333333,0.37287456540767583,3.0910391477121437,3.362054894347021,0.27101574663487726,research
delay-baseline,delay,baseline,1.0,22,0.35,0.384148684849605,3.141229849502257,3.4325392768519367,0.2913094273496797,research
delay-baseline,delay,baseline,1.0,23,0.36666666666666664,0.3997021369550133,3.1913939875466113,3.5160142619940498,0.32462027444743846,research
delay-baseline,delay,baseline,1.0,24,0.38333333333333336,0.4111861800246531,3.241512269137249,3.5867097896865894,0.3451975205493403,research
delay-baseline,delay,baseline,1.0,25,0.4,0.42322011897700507,3.291569033749959,3.658877043541442,0.36730800979148315,research
delay-baseline,delay,baseline,1.0,26,0.4166666666666667,0.43912630472720376,3.3415508639265483,3.7426551671273782,0.4011043032008299,research
delay-baseline,delay,baseline,1.0,27,0.43333333333333335,0.4534109194543865,3.3914457488292187,3.821196862713274,0.4297511138840555,research
delay-baseline,delay,baseline,1.0,28,0.45,0.46739899706854554,3.4412427326430945,3.8985687200552515,0.4573259874121569,research
delay-baseline,delay,baseline,1.0,29,0.4666666666666667,0.48037051857252827,3.4909319296660737,3.972592407173129,0.48166047750705543,research
delay-baseline,delay,baseline,1.0,30,0.48333333333333334,0.4949430052542562,3.5405047628453143,4.051212090962922,0.5107073281176078,research
delay-baseline,delay,baseline,1.0,31,0.5,0.5108328775246992,3.5899542830786224,4.133536377437967,0.543582094359345,research
delay-baseline,delay,baseline,1.0,32,0.5166666666666667,0.5223201811245386,3.63927544896966,4.202314773379795,0.563039324410135,research
delay-baseline,delay,baseline,1.0,33,0.5333333333333333,0.535713256379131,3.6884652838374383,4.27659672694113,0.5881314431036917,research
delay-baseline,delay,baseline,1.0,34,0.55,0.5477467424802418,3.7375228698211527,4.346559281557182,0.6090364117360294,research
delay-baseline,delay,baseline,1.0,35,0.5666666666666667,0.5617550770296114,3.786449179082873,4.422204178479453,0.6357549993965801,research
delay-baseline,delay,baseline,1.0,36,0.5833333333333334,0.5767042384133039,3.8352467722414123,4.500410548408976,0.6651637761675633,research
delay-baseline,delay,baseline,1.0,37,0.6,0.5892826739587312,3.88391941000582,4.571310535677715,0.687391125671895,research
delay-baseline,delay,baseline,1.0,38,0.6166666666666667,0.6036328048001381,3.9324716247013396,4.64725611029257,0.7147844855912306,research
delay-baseline,delay,baseline,1.0,39,0.6333333333333333,0.6172152401838825,3.9809082864144876,4.720694528551055,0.7397862421365677,research
delay-baseline,delay,baseline,1.0,40,0.65,0.6288805756629942,4.0292341785540415,4.788248878581394,0.7590147000273522,research
delay-baseline,delay,baseline,1.0,41,0.6666666666666666,0.6455914541271902,4.0774535753545855,4.870492880088905,0.7930393047343198,research
delay-baseline,delay,baseline,1.0,42,0.6833333333333333,0.6585221627130922,4.125569794237344,4.941362340750684,0.8157925465133404,research
delay-baseline,delay,baseline,1.0,43,0.7,0.6699849652278976,4.173584682150995,5.007721365074585,0.8341366829235897,research
delay-baseline,delay,baseline,1.0,44,0.7166666666666667,0.6813510665395399,4.2214979878458765,5.073615447652976,0.8521174598070997,research
delay-baseline,delay,baseline,1.0,45,0.7333333333333333,0.696858279427878,4.269306570316483,5.151433678949742,0.8821271086332585,research
delay-baseline,delay,baseline,1.0,46,0.75,0.7133627057651477,4.317003395484319,5.231923138428709,0.9149197429443898,research
delay-baseline,delay,baseline,1.0,47,0.7666666666666667,0.7275269863363849,4.36457627774491,5.305342825623445,0.9407665478785345,research
delay-baseline,delay,baseline,1.0,48,0.7833333333333333,0.7417117582708226,4.412006332146754,5.378581640859474,0.96657530871272,research
delay-baseline,delay,baseline,1.0,49,0.8,0.753937946211948,4.4592661220554835,5.445883649945714,0.9866175278902309,research
delay-baseline,delay,baseline,1.0,50,0.8166666666666667,0.7658531902859276,4.506317524081828,5.51202495051126,1.0057074264294323,research
delay-baseline,delay,baseline,1.0,51,0.8333333333333334,0.7786305872271734,4.55310939426689,5.580362638479031,1.0272532442121403,research
delay-baseline,delay,baseline,1.0,52,0.85,0.7909692169330425,4.5995752092605375,5.647086092854746,1.0475108835942084,research
delay-baseline,delay,baseline,1.0,53,0.8666666666666667,0.806952031668809,4.645630965278171,5.723885589853515,1.0782546245753437,research
delay-baseline,delay,baseline,1.0,54,0.8833333333333333,0.8212451831359248,4.691173723855762,5.795316071592603,1.1041423477368406,research
delay-baseline,delay,baseline,1.0,55,0.9,0.8350923522654333,4.736081261914677,5.8648814613709535,1.1288001994562764,research
delay-baseline,delay,baseline,1.0,56,0.9166666666666666,0.8489118396004225,4.780213274345332,5.933684760883925,1.153471486538593,research
delay-baseline,delay,baseline,1.0,57,0.9333333333333333,0.862164730730568,4.8234144590119135,6.000077191439032,1.1766627324271184,research
delay-baseline,delay,baseline,1.0,58,0.95,0.8787886157532733,4.8655195807445,6.075170036881984,1.2096504561374832,research
delay-baseline,delay,baseline,1.0,59,0.9666666666666667,0.8900301589998373,4.906360293235361,6.133895928202476,1.227535634967115,research
delay-baseline,delay,baseline,1.0,60,0.9833333333333333,0.9032597496949837,4.945773162389311,6.19714997415967,1.251376811770359,research
delay-baseline,delay,baseline,1.0,61,1.0,0.9199999999999999,4.983608067307907,6.269119127584932,1.2855110602770248,research
delay-high,delay,high,3.0,1,0.0,0.09548687999931915,1.30938544513256,0.7280504429180956,-0.5813350022144643,continue
delay-high,delay,high,3.0,2,0.016666666666666666,0.11137103411077165,1.3228198511246425,0.7769287807995382,-0.5458910703251043,continue
delay-high,delay,high,3.0,3,0.03333333333333333,0.12375994072982394,1.3370013529818081,0.8172840389639211,-0.519717314017887,continue
delay-high,delay,high,3.0,4,0.05,0.13600582415102874,1.3519375083845386,0.8579735000134234,-0.4939640083711152,continue
delay-high,delay,high,3.0,5,0.06666666666666667,0.14717489451572713,1.3676356358353425,0.8964858218445633,-0.47114981399077926,continue
delay-high,delay,high,3.0,6,0.08333333333333333,0.16018193559213745,1.3841053022482095,0.9406415403866635,-0.443463761861546,continue
delay-high,delay,high,3.0,7,0.1,0.17612242877214412,1.4013607501242864,0.9934642157497813,-0.4078965343745051,continue
delay-high,delay,high,3.0,8,0.11666666666666667,0.1921643078324491,1.4194229175938067,1.0473466131212081,-0.37207630447259854,continue
delay-high,delay,high,3.0,9,0.13333333333333333,0.20439337838283295,1.4383207378554432,1.0916005236015174,-0.34672021425392585,continue
delay-high,delay,high,3.0,10,0.15,0.21873317641603707,1.4580914844697932,1.142330555892315,-0.3157609285774783,continue
delay-high,delay,high,3.0,11,0.16666666666666666,0.23071193908383975,1.4787800391576502,1.1872988251383185,-0.2914812140193317,continue
delay-high,delay,high,3.0,12,0.18333333333333332,0.24436928057104224,1.5004370804740461,1.237583536834069,-0.26285354363997704,continue
delay-high,delay,high,3.0,13,0.2,0.26045391925429784,1.523116308796283,1.29530549841908,-0.22781081037720297,continue
delay-high,delay,high,3.0,14,0.21666666666666667,0.2758568548719828,1.5468709240337148,1.3518845130744443,-0.1949864109592705,continue
delay-high,delay,high,3.0,15,0.23333333333333334,0.2892714587652356,1.571749650191018,1.4036492793600073,-0.1681003708310107,continue
delay-high,delay,high,3.0,16,0.25,0.30372411369146535,1.5977926508601195,1.4589978957334568,-0.13879475512666262,continue
delay-high,delay,high,3.0,17,0.26666666666666666,0.31636166749143146,1.6250276985691274,1.5099396755172876,-0.11508802305183985,continue
delay-high,delay,high,3.0,18,0.2833333333333333,0.330823918344627,1.6534669463651828,1.5666379007449662,-0.08682904562021654,continue
delay-high,delay,high,3.0,19,0.3,0.3471840307241996,1.6831046016175344,1.6293021120049465,-0.053802489612587934,continue
delay-high,delay,high,3.0,20,0.31666666666666665,0.3605756378332771,1.7139157225525103,1.6842009105426938,-0.029714812009816516,continue
delay-high,delay,high,3.0,21,0.3333333333333333,0.37287456540767583,1.7458562543110911,1.7365445446920043,-0.009311709619086894,continue
delay-high,delay,high,3.0,22,0.35,0.384148684849605,1.7788643041629466,1.7864656007178736,0.007601296554927028,research
delay-high,delay,high,3.0,23,0.36666666666666664,0.3997021369550133,1.812862538445659,1.8489267137624215,0.03606417531676254,research
delay-high,delay,high,3.0,24,0.38333333333333336,0.4111861800246531,1.8477614809668252,1.9002501509585843,0.05248866999175905,research
delay-high,delay,high,3.0,25,0.4,0.42322011897700507,1.8834634163714774,1.953458034881663,0.06999461851018562,research
delay-high,delay,high,3.0,26,0.4166666666666667,0.43912630472720376,1.9198665608440895,2.0179405805272954,0.09807401968320595,research
delay-high,delay,high,3.0,27,0.43333333333333335,0.4534109194543865,1.9568691598495045,2.078063944686449,0.12119478483694435,research
delay-high,delay,high,3.0,28,0.45,0.46739899706854554,1.9943732063738995,2.137543132432112,0.14316992605821244,research
delay-high,delay,high,3.0,29,0.4666666666666667,0.48037051857252827,2.03228753653543,2.194291206375672,0.16200366984024184,research
delay-high,delay,high,3.0,30,0.48333333333333334,0.4949430052542562,2.0705301423994342,2.2557198477993037,0.18518970539986945,research
delay-high,delay,high,3.0,31,0.5,0.5108328775246992,2.1090296326811795,2.3210000466976,0.2119704140164207,research
delay-high,delay,high,3.0,32,0.5166666666666667,0.5223201811245386,2.1477258592450768,2.373828050863103,0.22610219161802636,research
delay-high,delay,high,3.0,33,0.5333333333333333,0.535713256379131,2.1865698010584738,2.432141129265202,0.24557132820672845,research
delay-high,delay,high,3.0,34,0.55,0.5477467424802418,2.225522850395552,2.486629199247783,0.26110634885223094,research
delay-high,delay,high,3.0,35,0.5666666666666667,0.5617550770296114,2.2645556748015645,2.5467805296005657,0.28222485479900117,research
delay-high,delay,high,3.0,36,0.5833333333333334,0.5767042384133039,2.3036468322894468,2.6096452816489144,0.30599844935946763,research
delay-high,delay,high,3.0,37,0.6,0.5892826739587312,2.342781299339838,2.665780630194073,0.3229993308542354,research
delay-high,delay,high,3.0,38,0.6166666666666667,0.6036328048001381,2.3819490369892264,2.726989309145103,0.3450402721558765,research
delay-high,delay,high,3.0,39,0.6333333333333333,0.6172152401838825,2.421143676725121,2.7860304641402376,0.3648867874151165,research
delay-high,delay,high,3.0,40,0.65,0.6288805756629942,2.4603613626041665,2.839622495792619,0.37926113318845234,research
delay-high,delay,high,3.0,41,0.6666666666666666,0.6455914541271902,2.4995997456709453,2.9076237355361414,0.40802398986519606,research
delay-high,delay,high,3.0,42,0.6833333333333333,0.6585221627130922,2.5388570961088766,2.9648578469791222,0.4260007508702457,research
delay-high,delay,high,3.0,43,0.7,0.6699849652278976,2.578131479618958,3.0179156124068274,0.43978413278786954,research
delay-high,delay,high,3.0,44,0.7166666666666667,0.6813510665395399,2.6174199365244557,3.0707060224133538,0.45328608588889807,research
delay-high,delay,high,3.0,45,0.7333333333333333,0.696858279427878,2.6567176021736234,3.1353236216013487,0.4786060194277253,research
delay-high,delay,high,3.0,46,0.75,0.7133627057651477,2.696016711818173,3.2027921169270153,0.5067754051088422,research
delay-high,delay,high,3.0,47,0.7666666666666667,0.7275269863363849,2.7353054398975187,3.2635744321201785,0.5282689922226598,research
delay-high,delay,high,3.0,48,0.7833333333333333,0.7417117582708226,2.7745665330058022,3.3243994294332606,0.5498328964274584,research
delay-high,delay,high,3.0,49,0.8,0.753937946211948,2.813775711857031,3.3795992605396568,0.565823548682626,research
delay-high,delay,high,3.0,50,0.8166666666666667,0.7658531902859276,2.852899847313749,3.4338596050420924,0.5809597577283436,research
delay-high,delay,high,3.0,51,0.8333333333333334,0.7786305872271734,2.891894966318643,3.490506632649371,0.5986116663307279,research
delay-high,delay,high,3.0,52,0.85,0.7909692169330425,2.93070421867756,3.5457904928150414,0.6150862741374814,research
delay-high,delay,high,3.0,53,0.8666666666666667,0.806952031668809,2.969256029558153,3.61133853087047,0.6420825013123173,research
delay-high,delay,high,3.0,54,0.8833333333333333,0.8212451831359248,3.007462757523837,3.671856502610221,0.6643937450863842,research
delay-high,delay,high,3.0,55,0.9,0.8350923522654333,3.045220244391051,3.730837094921539,0.6856168505304878,research
delay-high,delay,high,3.0,56,0.9166666666666666,0.8489118396004225,3.082408646123742,3.789405718453114,0.7069970723293717,research
delay-high,delay,high,3.0,57,0.9333333333333333,0.862164730730568,3.118894844668673,3.845943895599104,0.727049050930431,research
delay-high,delay,high,3.0,58,0.95,0.8787886157532733,3.1545365510917405,3.9116277806335282,0.7570912295417878,research
delay-high,delay,high,3.0,59,0.9666666666666667,0.8900301589998373,3.189187943952496,3.9613448492532,0.772156905300704,research
delay-high,delay,high,3.0,60,0.9833333333333333,0.9032597496949837,3.2227063985145525,4.016088160311816,0.7933817617972636,research
delay-high,delay,high,3.0,61,1.0,0.9199999999999999,3.254959625207334,4.08013798665018,0.8251783614428461,research
persistence-low,persistence,low,0.35,1,0.0,0.09548687999931915,3.0709431891147787,2.53953621732551,-0.5314069717892687,continue
persistence-low,persistence,low,0.35,2,0.016666666666666666,0.11137103411077165,3.087325273938692,2.6000098884070573,-0.4873153855316348,continue
persistence-low,persistence,low,0.35,3,0.03333333333333333,0.12375994072982394,3.103853246311917,2.64953467164016,-0.45431857467175707,continue
persistence-low,persistence,low,0.35,4,0.05,0.13600582415102874,3.1205159686721506,2.6986233628755905,-0.4218926057965602,continue
persistence-low,persistence,low,0.35,5,0.06666666666666667,0.14717489451572713,3.137302590584209,2.744347245256144,-0.392955345328065,continue
persistence-low,persistence,low,0.35,6,0.08333333333333333,0.16018193559213745,3.1542026106835435,2.795806760970699,-0.3583958497128443,continue
persistence-low,persistence,low,0.35,7,0.1,0.17612242877214412,3.1712059276870512,2.856386819446539,-0.31481910824051207,continue
persistence-low,persistence,low,0.35,8,0.11666666666666667,0.1921643078324491,3.188302880504736,2.917224121580104,-0.2710787589246322,continue
persistence-low,persistence,low,0.35,9,0.13333333333333333,0.20439337838283295,3.2054842777955765,2.9661336689473004,-0.2393506088482762,continue
persistence-low,persistence,low,0.35,10,0.15,0.21873317641603707,3.222741417582096,3.021552332860126,-0.20118908472197017,continue
persistence-low,persistence,low,0.35,11,0.16666666666666666,0.23071193908383975,3.2400660977629965,3.0695746152700396,-0.17049148249295687,continue
persistence-low,persistence,low,0.35,12,0.18333333333333332,0.24436928057104224,3.257450618536573,3.122737632773962,-0.13471298576261104,continue
persistence-low,persistence,low,0.35,13,0.2,0.26045391925429784,3.2748877778669474,3.1833309147415507,-0.09155686312539668,continue
persistence-low,persistence,low,0.35,14,0.21666666666666667,0.2758568548719828,3.292370861190259,3.241712031042416,-0.050658830147843226,continue
persistence-low,persistence,low,0.35,15,0.23333333333333334,0.2892714587652356,3.30989362657133,3.2938523967463924,-0.01604122982493772,continue
persistence-low,persistence,low,0.35,16,0.25,0.30372411369146535,3.327450286487022,3.349097905552132,0.021647619065110035,research
persistence-low,persistence,low,0.35,17,0.26666666666666666,0.31636166749143146,3.3450354873370918,3.398651684806759,0.05361619746966717,research
persistence-low,persistence,low,0.35,18,0.2833333333333333,0.330823918344627,3.3626442876736986,3.453717830951565,0.09107354327786643,research
persistence-low,persistence,low,0.35,19,0.3,0.3471840307241996,3.3802721360057597,3.514494159404699,0.13422202339893907,research
persistence-low,persistence,low,0.35,20,0.31666666666666665,0.3605756378332771,3.397914848882138,3.566041551821879,0.16812670293974108,research
persistence-low,persistence,low,0.35,21,0.3333333333333333,0.37287456540767583,3.415568589797516,3.6141357738061,0.19856718400858409,research
persistence-low,persistence,low,0.35,22,0.35,0.384148684849605,3.4332298493044715,3.6589962501045785,0.22576640080010701,research
persistence-low,persistence,low,0.35,23,0.36666666666666664,0.3997021369550133,3.4508954265625267,3.716818904574654,0.2659234780121271,research
persistence-low,persistence,low,0.35,24,0.38333333333333336,0.4111861800246531,3.4685624124160084,3.762108404194233,0.2935459917782248,research
persistence-low,persistence,low,0.35,25,0.4,0.42322011897700507,3.4862281739725627,3.808971113123566,0.3227429391510035,research
persistence-low,persistence,low,0.35,26,0.4166666666666667,0.43912630472720376,3.503890340556614,3.8674931784564275,0.3636028378998133,research
persistence-low,persistence,low,0.35,27,0.43333333333333335,0.4534109194543865,3.5215467908393805,3.9209553771662837,0.39940858632690324,research
persistence-low,persistence,low,0.35,28,0.45,0.46739899706854554,3.5391956408993663,3.973392520910511,0.43419688001114487,research
persistence-low,persistence,low,0.35,29,0.4666666666666667,0.48037051857252827,3.5568352329446404,4.022629667151525,0.46579443420688493,research
persistence-low,persistence,low,0.35,30,0.48333333333333334,0.4949430052542562,3.5744641244277893,4.076587397426558,0.502123272998769,research
persistence-low,persistence,low,0.35,31,0.5,0.5108328775246992,3.5920810773041323,4.134389470843308,0.5423083935391757,research
persistence-low,persistence,low,0.35,32,0.5166666666666667,0.5223201811245386,3.609685047219248,4.178787478203119,0.5691024309838708,research
persistence-low,persistence,low,0.35,33,0.5333333333333333,0.535713256379131,3.62727517245915,4.228815081507006,0.6015399090478555,research
persistence-low,persistence,low,0.35,34,0.55,0.5477467424802418,3.644850762550938,4.274638909976237,0.6297881474252991,research
persistence-low,persistence,low,0.35,35,0.5666666666666667,0.5617550770296114,3.662411286459124,4.326279118220912,0.6638678317617877,research
persistence-low,persistence,low,0.35,36,0.5833333333333334,0.5767042384133039,3.6799563603785,4.3806135155240575,0.7006571551455574,research
persistence-low,persistence,low,0.35,37,0.6,0.5892826739587312,3.6974857351751442,4.427724672138685,0.7302389369635405,research
persistence-low,persistence,low,0.35,38,0.6166666666666667,0.6036328048001381,3.7149992835694046,4.480016996337515,0.7650177127681101,research
persistence-low,persistence,low,0.35,39,0.6333333333333333,0.6172152401838825,3.732496987186322,4.529893827619482,0.79739684043316,research
persistence-low,persistence,low,0.35,40,0.65,0.6288805756629942,3.7499789236185,4.573941533758062,0.8239626101395623,research
persistence-low,persistence,low,0.35,41,0.6666666666666666,0.6455914541271902,3.7674452536531957,4.632895850437537,0.8654505967843411,research
persistence-low,persistence,low,0.35,42,0.6833333333333333,0.6585221627130922,3.784896208809773,4.6804779494428566,0.8955817406330837,research
persistence-low,persistence,low,0.35,43,0.7,0.6699849652278976,3.8023320793165194,4.7235943966151455,0.9212623172986261,research
persistence-low,persistence,low,0.35,44,0.7166666666666667,0.6813510665395399,3.8197532026289553,4.7663257199581315,0.9465725173291761,research
persistence-low,persistence,low,0.35,45,0.7333333333333333,0.696858279427878,3.837159952557454,4.821209504999169,0.9840495524417152,research
persistence-low,persistence,low,0.35,46,0.75,0.7133627057651477,3.8545527290324726,4.878908223139463,1.0243554941069908,research
persistence-low,persistence,low,0.35,47,0.7666666666666667,0.7275269863363849,3.871931948494127,4.929565342415014,1.057633393920887,research
persistence-low,persistence,low,0.35,48,0.7833333333333333,0.7417117582708226,3.8892980348513917,4.980164173400954,1.0908661385495626,research
persistence-low,persistence,low,0.35,49,0.8,0.753937946211948,3.906651410917667,5.024883022250846,1.1182316113331785,research
persistence-low,persistence,low,0.35,50,0.8166666666666667,0.7658531902859276,3.923992490195666,5.068586527356291,1.144594037160625,research
persistence-low,persistence,low,0.35,51,0.8333333333333334,0.7786305872271734,3.941321668857135,5.114720355539101,1.1733986866819666,research
persistence-low,persistence,low,0.35,52,0.85,0.7909692169330425,3.958639317742796,5.159463247978617,1.200823930235821,research
persistence-low,persistence,low,0.35,53,0.8666666666666667,0.806952031668809,3.975945774195374,5.214765937527643,1.238820163332269,research
persistence-low,persistence,low,0.35,54,0.8833333333333333,0.8212451831359248,3.993241333533306,5.265001602337264,1.2717602688039582,research
persistence-low,persistence,low,0.35,55,0.9,0.8350923522654333,4.0105262399739114,5.313819496372017,1.3032932563981054,research
persistence-low,persistence,low,0.35,56,0.9166666666666666,0.8489118396004225,4.027800676821101,5.362444042819848,1.3346433659987467,research
persistence-low,persistence,low,0.35,57,0.9333333333333333,0.862164730730568,4.045064755742564,5.409307849604952,1.3642430938623882,research
persistence-low,persistence,low,0.35,58,0.95,0.8787886157532733,4.062318504973052,5.465858856996594,1.4035403520235414,research
persistence-low,persistence,low,0.35,59,0.9666666666666667,0.8900301589998373,4.079561856292404,5.506658442664245,1.4270965863718406,research
persistence-low,persistence,low,0.35,60,0.9833333333333333,0.9032597496949837,4.096794630638134,5.553127492369839,1.4563328617317053,research
persistence-low,persistence,low,0.35,61,1.0,0.9199999999999999,4.114016522222053,5.609648289191768,1.4956317669697157,research
persistence-baseline,persistence,baseline,0.75,1,0.0,0.09548687999931915,2.2121120712534768,1.8400147170326349,-0.3720973542208419,continue
persistence-baseline,persistence,baseline,0.75,2,0.016666666666666666,0.11137103411077165,2.242086479860159,1.9130013484094353,-0.32908513145072393,continue
persistence-baseline,persistence,baseline,0.75,3,0.03333333333333333,0.12375994072982394,2.2741923738245022,1.9765583284884085,-0.2976340453360937,continue
persistence-baseline,persistence,baseline,0.75,4,0.05,0.13600582415102874,2.3084125978317673,2.0413234662143895,-0.2670891316173778,continue
persistence-baseline,persistence,baseline,0.75,5,0.06666666666666667,0.14717489451572713,2.344695110721689,2.104234369483782,-0.24046074123790673,continue
persistence-baseline,persistence,baseline,0.75,6,0.08333333333333333,0.16018193559213745,2.3829541384280075,2.174487361525914,-0.20846677690209336,continue
persistence-baseline,persistence,baseline,0.75,7,0.1,0.17612242877214412,2.4230732681501044,2.2554358521567304,-0.167637415993374,continue
persistence-baseline,persistence,baseline,0.75,8,0.11666666666666667,0.1921643078324491,2.4649102137565633,2.3378793511080813,-0.12703086264848196,continue
persistence-baseline,persistence,baseline,0.75,9,0.13333333333333333,0.20439337838283295,2.508302828625761,2.4091905730123546,-0.09911225561340631,continue
persistence-baseline,persistence,baseline,0.75,10,0.15,0.21873317641603707,2.5530758585707813,2.4880726885011972,-0.06500317006958412,continue
persistence-baseline,persistence,baseline,0.75,11,0.16666666666666666,0.23071193908383975,2.599047912893734,2.5601436118404575,-0.03890430105327658,continue
persistence-baseline,persistence,baseline,0.75,12,0.18333333333333332,0.24436928057104224,2.6460381710290335,2.63807853189444,-0.0079596391345933,continue
persistence-baseline,persistence,baseline,0.75,13,0.2,0.26045391925429784,2.693872416079469,2.724068115860788,0.030195699781319085,research
persistence-baseline,persistence,baseline,0.75,14,0.21666666666666667,0.2758568548719828,2.742388078221193,2.808128910288518,0.06574083206732473,research
persistence-baseline,persistence,baseline,0.75,15,0.23333333333333334,0.2892714587652356,2.7914380702157158,2.8860502799866907,0.09461220977097495,research
persistence-baseline,persistence,baseline,0.75,16,0.25,0.30372411369146535,2.840893299316211,2.967277675498691,0.1263843761824801,research
persistence-baseline,persistence,baseline,0.75,17,0.26666666666666666,0.31636166749143146,2.8906438420748137,3.0427786169254505,0.15213477485063676,research
persistence-baseline,persistence,baseline,0.75,18,0.2833333333333333,0.330823918344627,2.9405988673443906,3.123898016249078,0.18329914890468757,research
persistence-baseline,persistence,baseline,0.75,19,0.3,0.3471840307241996,2.990685482038173,3.210772120715439,0.22008663867726597,research
persistence-baseline,persistence,baseline,0.75,20,0.31666666666666665,0.3605756378332771,3.0408467459156605,3.288205284146007,0.2473585382303467,research
persistence-baseline,persistence,baseline,0.75,21,0.3333333333333333,0.37287456540767583,3.0910391477121437,3.362054894347021,0.27101574663487726,research
persistence-baseline,persistence,baseline,0.75,22,0.35,0.384148684849605,3.141229849502257,3.4325392768519367,0.2913094273496797,research
