trial_id,carrier,remaining_horizon,belief,action,action_value,selected,maximizing_tie_count,menu_size,raw_library_ids,frontier,closure
174,L00,2,1,continue,669//64,true,1,1,base_1;base_2;base_3;inactive,6//1;23//4;25//4,core_a;core_b;core_c
174,L00,2,2,continue,325//32,true,1,1,base_1;base_2;base_3;inactive,6//1;23//4;25//4,core_a;core_b;core_c
174,L00,2,3,continue,697//64,true,1,1,base_1;base_2;base_3;inactive,6//1;23//4;25//4,core_a;core_b;core_c
174,L00,3,1,continue,14115//1024,true,1,1,base_1;base_2;base_3;inactive,6//1;23//4;25//4,core_a;core_b;core_c
174,L00,3,2,continue,13829//1024,true,1,1,base_1;base_2;base_3;inactive,6//1;23//4;25//4,core_a;core_b;core_c
174,L00,3,3,continue,1835//128,true,1,1,base_1;base_2;base_3;inactive,6//1;23//4;25//4,core_a;core_b;core_c
174,L00,4,1,continue,133413//8192,true,1,1,base_1;base_2;base_3;inactive,6//1;23//4;25//4,core_a;core_b;core_c
174,L00,4,2,continue,262709//16384,true,1,1,base_1;base_2;base_3;inactive,6//1;23//4;25//4,core_a;core_b;core_c
174,L00,4,3,continue,276865//16384,true,1,1,base_1;base_2;base_3;inactive,6//1;23//4;25//4,core_a;core_b;core_c
174,L01,1,1,continue,6//1,true,1,1,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,1,2,continue,23//4,true,1,1,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,1,3,continue,25//4,true,1,1,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,2,1,continue,669//64,true,1,1,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,2,2,continue,325//32,true,1,1,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,2,3,continue,697//64,true,1,1,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,3,1,continue,14115//1024,true,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,3,1,research:project_1,13603//1024,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,3,1,research:project_2,13603//1024,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,3,2,continue,13829//1024,true,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,3,2,research:project_1,13317//1024,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,3,2,research:project_2,13317//1024,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,3,3,continue,1835//128,true,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,3,3,research:project_1,1771//128,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,3,3,research:project_2,1771//128,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,4,1,continue,133413//8192,true,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,4,1,research:project_1,261847//16384,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,4,1,research:project_2,261847//16384,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,4,2,continue,262709//16384,true,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,4,2,research:project_1,258675//16384,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,4,2,research:project_2,258675//16384,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,4,3,continue,276865//16384,true,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,4,3,research:project_1,136699//8192,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L01,4,3,research:project_2,136699//8192,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L10,1,1,continue,6//1,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b;core_c
174,L10,1,2,continue,23//4,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b;core_c
174,L10,1,3,continue,33//4,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b;core_c
174,L10,2,1,continue,669//64,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b;core_c
174,L10,2,2,continue,337//32,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b;core_c
174,L10,2,3,continue,897//64,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b;core_c
174,L10,3,1,continue,14187//1024,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b;core_c
174,L10,3,2,continue,14645//1024,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b;core_c
174,L10,3,3,continue,579//32,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b;core_c
174,L10,4,1,continue,134961//8192,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b;core_c
174,L10,4,2,continue,281597//16384,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b;core_c
174,L10,4,3,continue,344481//16384,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b;core_c
174,L11,1,1,continue,6//1,true,1,1,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,1,2,continue,23//4,true,1,1,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,1,3,continue,33//4,true,1,1,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,2,1,continue,669//64,true,1,1,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,2,2,continue,337//32,true,1,1,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,2,3,continue,897//64,true,1,1,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,3,1,continue,14187//1024,true,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,3,1,research:project_1,13675//1024,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,3,1,research:project_2,13675//1024,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,3,2,continue,14645//1024,true,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,3,2,research:project_1,14133//1024,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,3,2,research:project_2,14133//1024,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,3,3,continue,579//32,true,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,3,3,research:project_1,563//32,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,3,3,research:project_2,563//32,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,4,1,continue,134961//8192,true,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,4,1,research:project_1,268183//16384,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,4,1,research:project_2,268183//16384,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,4,2,continue,281597//16384,true,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,4,2,research:project_1,279777//16384,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,4,2,research:project_2,279777//16384,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,4,3,continue,344481//16384,true,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,4,3,research:project_1,43025//2048,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,L11,4,3,research:project_2,43025//2048,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,frontier_only,1,1,continue,6//1,true,1,1,base_1;base_2;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b
174,frontier_only,1,2,continue,23//4,true,1,1,base_1;base_2;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b
174,frontier_only,1,3,continue,33//4,true,1,1,base_1;base_2;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b
174,frontier_only,2,1,continue,669//64,true,1,1,base_1;base_2;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b
174,frontier_only,2,2,continue,337//32,true,1,1,base_1;base_2;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b
174,frontier_only,2,3,continue,897//64,true,1,1,base_1;base_2;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b
174,frontier_only,3,1,continue,14187//1024,true,1,1,base_1;base_2;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b
174,frontier_only,3,2,continue,14645//1024,true,1,1,base_1;base_2;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b
174,frontier_only,3,3,continue,579//32,true,1,1,base_1;base_2;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b
174,frontier_only,4,1,continue,134961//8192,true,1,1,base_1;base_2;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b
174,frontier_only,4,2,continue,281597//16384,true,1,1,base_1;base_2;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b
174,frontier_only,4,3,continue,344481//16384,true,1,1,base_1;base_2;frontier_addition;inactive,6//1;23//4;33//4,core_a;core_b
174,innovation_safe,1,1,continue,6//1,true,1,1,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,1,2,continue,23//4,true,1,1,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,1,3,continue,33//4,true,1,1,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,2,1,continue,669//64,true,1,1,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,2,2,continue,337//32,true,1,1,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,2,3,continue,897//64,true,1,1,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,3,1,continue,14187//1024,true,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,3,1,research:project_1,13675//1024,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,3,1,research:project_2,13675//1024,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,3,2,continue,14645//1024,true,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,3,2,research:project_1,14133//1024,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,3,2,research:project_2,14133//1024,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,3,3,continue,579//32,true,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,3,3,research:project_1,563//32,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,3,3,research:project_2,563//32,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,4,1,continue,134961//8192,true,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,4,1,research:project_1,268183//16384,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,4,1,research:project_2,268183//16384,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,4,2,continue,281597//16384,true,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,4,2,research:project_1,279777//16384,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,4,2,research:project_2,279777//16384,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,4,3,continue,344481//16384,true,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,4,3,research:project_1,43025//2048,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
174,innovation_safe,4,3,research:project_2,43025//2048,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6//1;23//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L00,1,1,continue,23//4,true,1,1,base_1;base_2;base_3;inactive,23//4;25//4;25//4,core_a;core_b;core_c
175,L00,1,2,continue,25//4,true,1,1,base_1;base_2;base_3;inactive,23//4;25//4;25//4,core_a;core_b;core_c
175,L00,1,3,continue,25//4,true,1,1,base_1;base_2;base_3;inactive,23//4;25//4;25//4,core_a;core_b;core_c
175,L00,2,1,continue,325//32,true,1,1,base_1;base_2;base_3;inactive,23//4;25//4;25//4,core_a;core_b;core_c
175,L00,2,2,continue,175//16,true,1,1,base_1;base_2;base_3;inactive,23//4;25//4;25//4,core_a;core_b;core_c
175,L00,2,3,continue,347//32,true,1,1,base_1;base_2;base_3;inactive,23//4;25//4;25//4,core_a;core_b;core_c
175,L00,3,1,continue,6919//512,true,1,1,base_1;base_2;base_3;inactive,23//4;25//4;25//4,core_a;core_b;core_c
175,L00,3,2,continue,7391//512,true,1,1,base_1;base_2;base_3;inactive,23//4;25//4;25//4,core_a;core_b;core_c
175,L00,3,3,continue,3649//256,true,1,1,base_1;base_2;base_3;inactive,23//4;25//4;25//4,core_a;core_b;core_c
175,L00,4,1,continue,32887//2048,true,1,1,base_1;base_2;base_3;inactive,23//4;25//4;25//4,core_a;core_b;core_c
175,L00,4,2,continue,139613//8192,true,1,1,base_1;base_2;base_3;inactive,23//4;25//4;25//4,core_a;core_b;core_c
175,L00,4,3,continue,137639//8192,true,1,1,base_1;base_2;base_3;inactive,23//4;25//4;25//4,core_a;core_b;core_c
175,L01,1,1,continue,23//4,true,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,1,1,research:project_1,15//4,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,1,1,research:project_2,15//4,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,1,2,continue,25//4,true,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,1,2,research:project_1,17//4,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,1,2,research:project_2,17//4,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,1,3,continue,25//4,true,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,1,3,research:project_1,17//4,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,1,3,research:project_2,17//4,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,2,1,continue,325//32,true,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,2,1,research:project_1,1251//128,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,2,1,research:project_2,1251//128,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,2,2,continue,175//16,true,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,2,2,research:project_1,1333//128,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,2,2,research:project_2,1333//128,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,2,3,continue,347//32,true,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,2,3,research:project_1,337//32,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,2,3,research:project_2,337//32,false,1,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,3,1,continue,6919//512,false,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,3,1,research:project_1,14661//1024,true,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,3,1,research:project_2,14661//1024,false,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,3,2,continue,7391//512,false,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,3,2,research:project_1,30841//2048,true,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,3,2,research:project_2,30841//2048,false,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,3,3,continue,3649//256,false,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,3,3,research:project_1,31117//2048,true,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,3,3,research:project_2,31117//2048,false,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,4,1,continue,544837//32768,false,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,4,1,research:project_1,2400765//131072,true,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,4,1,research:project_2,2400765//131072,false,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,4,2,continue,71965//4096,false,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,4,2,research:project_1,616951//32768,true,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,4,2,research:project_2,616951//32768,false,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,4,3,continue,572819//32768,false,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,4,3,research:project_1,2485783//131072,true,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L01,4,3,research:project_2,2485783//131072,false,2,3,base_1;base_2;base_3;closure_carrier;inactive,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L10,1,1,continue,23//4,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,23//4;31//4;25//4,core_a;core_b;core_c
175,L10,1,2,continue,31//4,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,23//4;31//4;25//4,core_a;core_b;core_c
175,L10,1,3,continue,25//4,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,23//4;31//4;25//4,core_a;core_b;core_c
175,L10,2,1,continue,167//16,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,23//4;31//4;25//4,core_a;core_b;core_c
175,L10,2,2,continue,425//32,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,23//4;31//4;25//4,core_a;core_b;core_c
175,L10,2,3,continue,347//32,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,23//4;31//4;25//4,core_a;core_b;core_c
175,L10,3,1,continue,7225//512,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,23//4;31//4;25//4,core_a;core_b;core_c
175,L10,3,2,continue,4417//256,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,23//4;31//4;25//4,core_a;core_b;core_c
175,L10,3,3,continue,7325//512,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,23//4;31//4;25//4,core_a;core_b;core_c
175,L10,4,1,continue,138631//8192,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,23//4;31//4;25//4,core_a;core_b;core_c
175,L10,4,2,continue,164969//8192,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,23//4;31//4;25//4,core_a;core_b;core_c
175,L10,4,3,continue,8675//512,true,1,1,base_1;base_2;base_3;frontier_addition;inactive,23//4;31//4;25//4,core_a;core_b;core_c
175,L11,1,1,continue,23//4,true,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,23//4;31//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
175,L11,1,1,research:project_1,15//4,false,1,3,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,23//4;31//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b
