trial_id,project_id,corner,requirements,duration,operates_during_research,available,cost,admission_probability,candidate_law
216,project_2,L11,expansion,3,true,true,2//1,3//4,descendant_2:1//1
217,project_1,L00,expansion,3,true,false,2//1,3//4,descendant_1:1//1
217,project_1,L01,expansion,3,true,true,2//1,3//4,descendant_1:1//1
217,project_1,L10,expansion,3,true,false,2//1,3//4,descendant_2:1//1
217,project_1,L11,expansion,3,true,true,2//1,3//4,descendant_2:1//1
217,project_2,L00,expansion,3,true,false,2//1,3//4,descendant_1:1//1
217,project_2,L01,expansion,3,true,true,2//1,3//4,descendant_1:1//1
217,project_2,L10,expansion,3,true,false,2//1,3//4,descendant_2:1//1
217,project_2,L11,expansion,3,true,true,2//1,3//4,descendant_2:1//1
218,project_1,L00,bridge,1,true,false,1//2,3//4,descendant_1:1//1
218,project_1,L01,bridge,1,true,true,1//2,3//4,descendant_1:1//1
218,project_1,L10,bridge,1,true,false,1//2,3//4,descendant_2:1//1
218,project_1,L11,bridge,1,true,true,1//2,3//4,descendant_2:1//1
218,project_2,L00,bridge,1,true,false,1//2,3//4,descendant_1:1//1
218,project_2,L01,bridge,1,true,true,1//2,3//4,descendant_1:1//1
218,project_2,L10,bridge,1,true,false,1//2,3//4,descendant_2:1//1
218,project_2,L11,bridge,1,true,true,1//2,3//4,descendant_2:1//1
219,project_1,L00,bridge,1,true,false,2//1,1//4,descendant_1:1//1
219,project_1,L01,bridge,1,true,true,2//1,1//4,descendant_1:1//1
219,project_1,L10,bridge,1,true,false,2//1,1//4,descendant_2:1//1
219,project_1,L11,bridge,1,true,true,2//1,1//4,descendant_2:1//1
219,project_2,L00,bridge,1,true,false,2//1,1//4,descendant_1:1//1
219,project_2,L01,bridge,1,true,true,2//1,1//4,descendant_1:1//1
219,project_2,L10,bridge,1,true,false,2//1,1//4,descendant_2:1//1
219,project_2,L11,bridge,1,true,true,2//1,1//4,descendant_2:1//1
220,project_1,L00,bridge,1,true,false,1//2,1//4,descendant_1:1//1
220,project_1,L01,bridge,1,true,true,1//2,1//4,descendant_1:1//1
220,project_1,L10,bridge,1,true,false,1//2,1//4,descendant_2:1//1
220,project_1,L11,bridge,1,true,true,1//2,1//4,descendant_2:1//1
220,project_2,L00,bridge,1,true,false,1//2,1//4,descendant_1:1//1
220,project_2,L01,bridge,1,true,true,1//2,1//4,descendant_1:1//1
220,project_2,L10,bridge,1,true,false,1//2,1//4,descendant_2:1//1
220,project_2,L11,bridge,1,true,true,1//2,1//4,descendant_2:1//1
221,project_1,L00,expansion,3,true,false,2//1,1//4,descendant_1:1//1
221,project_1,L01,expansion,3,true,true,2//1,1//4,descendant_1:1//1
221,project_1,L10,expansion,3,true,false,2//1,1//4,descendant_2:1//1
221,project_1,L11,expansion,3,true,true,2//1,1//4,descendant_2:1//1
221,project_2,L00,expansion,3,true,false,2//1,1//4,descendant_1:1//1
221,project_2,L01,expansion,3,true,true,2//1,1//4,descendant_1:1//1
221,project_2,L10,expansion,3,true,false,2//1,1//4,descendant_2:1//1
221,project_2,L11,expansion,3,true,true,2//1,1//4,descendant_2:1//1
222,project_1,L00,expansion,3,true,false,1//2,1//4,descendant_1:1//1
222,project_1,L01,expansion,3,true,true,1//2,1//4,descendant_1:1//1
222,project_1,L10,expansion,3,true,false,1//2,1//4,descendant_2:1//1
222,project_1,L11,expansion,3,true,true,1//2,1//4,descendant_2:1//1
222,project_2,L00,expansion,3,true,false,1//2,1//4,descendant_1:1//1
222,project_2,L01,expansion,3,true,true,1//2,1//4,descendant_1:1//1
222,project_2,L10,expansion,3,true,false,1//2,1//4,descendant_2:1//1
222,project_2,L11,expansion,3,true,true,1//2,1//4,descendant_2:1//1
223,project_1,L00,bridge,1,true,false,2//1,1//4,descendant_1:1//1
223,project_1,L01,bridge,1,true,true,2//1,1//4,descendant_1:1//1
223,project_1,L10,bridge,1,true,false,2//1,1//4,descendant_2:1//1
223,project_1,L11,bridge,1,true,true,2//1,1//4,descendant_2:1//1
223,project_2,L00,bridge,1,true,false,2//1,1//4,descendant_1:1//1
223,project_2,L01,bridge,1,true,true,2//1,1//4,descendant_1:1//1
223,project_2,L10,bridge,1,true,false,2//1,1//4,descendant_2:1//1
223,project_2,L11,bridge,1,true,true,2//1,1//4,descendant_2:1//1
224,project_1,L00,expansion,3,true,false,2//1,1//4,descendant_1:1//1
224,project_1,L01,expansion,3,true,true,2//1,1//4,descendant_1:1//1
224,project_1,L10,expansion,3,true,false,2//1,1//4,descendant_2:1//1
224,project_1,L11,expansion,3,true,true,2//1,1//4,descendant_2:1//1
224,project_2,L00,expansion,3,true,false,2//1,1//4,descendant_1:1//1
224,project_2,L01,expansion,3,true,true,2//1,1//4,descendant_1:1//1
224,project_2,L10,expansion,3,true,false,2//1,1//4,descendant_2:1//1
224,project_2,L11,expansion,3,true,true,2//1,1//4,descendant_2:1//1
225,project_1,L00,expansion,1,true,false,2//1,3//4,descendant_1:1//1
225,project_1,L01,expansion,1,true,true,2//1,3//4,descendant_1:1//1
225,project_1,L10,expansion,1,true,false,2//1,3//4,descendant_2:1//1
225,project_1,L11,expansion,1,true,true,2//1,3//4,descendant_2:1//1
225,project_2,L00,expansion,1,true,false,2//1,3//4,descendant_1:1//1
225,project_2,L01,expansion,1,true,true,2//1,3//4,descendant_1:1//1
225,project_2,L10,expansion,1,true,false,2//1,3//4,descendant_2:1//1
225,project_2,L11,expansion,1,true,true,2//1,3//4,descendant_2:1//1
226,project_1,L00,bridge,1,true,false,2//1,1//4,descendant_1:1//1
226,project_1,L01,bridge,1,true,true,2//1,1//4,descendant_1:1//1
226,project_1,L10,bridge,1,true,false,2//1,1//4,descendant_2:1//1
226,project_1,L11,bridge,1,true,true,2//1,1//4,descendant_2:1//1
226,project_2,L00,bridge,1,true,false,2//1,1//4,descendant_1:1//1
226,project_2,L01,bridge,1,true,true,2//1,1//4,descendant_1:1//1
226,project_2,L10,bridge,1,true,false,2//1,1//4,descendant_2:1//1
226,project_2,L11,bridge,1,true,true,2//1,1//4,descendant_2:1//1
227,project_1,L00,bridge,3,true,false,2//1,3//4,descendant_1:1//1
227,project_1,L01,bridge,3,true,true,2//1,3//4,descendant_1:1//1
227,project_1,L10,bridge,3,true,false,2//1,3//4,descendant_2:1//1
227,project_1,L11,bridge,3,true,true,2//1,3//4,descendant_2:1//1
227,project_2,L00,bridge,3,true,false,2//1,3//4,descendant_1:1//1
227,project_2,L01,bridge,3,true,true,2//1,3//4,descendant_1:1//1
227,project_2,L10,bridge,3,true,false,2//1,3//4,descendant_2:1//1
227,project_2,L11,bridge,3,true,true,2//1,3//4,descendant_2:1//1
228,project_1,L00,expansion,1,true,false,1//2,1//4,descendant_1:1//1
228,project_1,L01,expansion,1,true,true,1//2,1//4,descendant_1:1//1
228,project_1,L10,expansion,1,true,false,1//2,1//4,descendant_2:1//1
228,project_1,L11,expansion,1,true,true,1//2,1//4,descendant_2:1//1
228,project_2,L00,expansion,1,true,false,1//2,1//4,descendant_1:1//1
228,project_2,L01,expansion,1,true,true,1//2,1//4,descendant_1:1//1
228,project_2,L10,expansion,1,true,false,1//2,1//4,descendant_2:1//1
228,project_2,L11,expansion,1,true,true,1//2,1//4,descendant_2:1//1
229,project_1,L00,bridge,1,true,false,2//1,3//4,descendant_1:1//1
229,project_1,L01,bridge,1,true,true,2//1,3//4,descendant_1:1//1
229,project_1,L10,bridge,1,true,false,2//1,3//4,descendant_2:1//1
229,project_1,L11,bridge,1,true,true,2//1,3//4,descendant_2:1//1
229,project_2,L00,bridge,1,true,false,2//1,3//4,descendant_1:1//1
229,project_2,L01,bridge,1,true,true,2//1,3//4,descendant_1:1//1
229,project_2,L10,bridge,1,true,false,2//1,3//4,descendant_2:1//1
229,project_2,L11,bridge,1,true,true,2//1,3//4,descendant_2:1//1
230,project_1,L00,expansion,3,true,false,2//1,1//4,descendant_1:1//1
230,project_1,L01,expansion,3,true,true,2//1,1//4,descendant_1:1//1
230,project_1,L10,expansion,3,true,false,2//1,1//4,descendant_2:1//1
230,project_1,L11,expansion,3,true,true,2//1,1//4,descendant_2:1//1
230,project_2,L00,expansion,3,true,false,2//1,1//4,descendant_1:1//1
230,project_2,L01,expansion,3,true,true,2//1,1//4,descendant_1:1//1
230,project_2,L10,expansion,3,true,false,2//1,1//4,descendant_2:1//1
230,project_2,L11,expansion,3,true,true,2//1,1//4,descendant_2:1//1
231,project_1,L00,expansion,1,true,false,1//2,1//4,descendant_1:1//1
231,project_1,L01,expansion,1,true,true,1//2,1//4,descendant_1:1//1
231,project_1,L10,expansion,1,true,false,1//2,1//4,descendant_2:1//1
231,project_1,L11,expansion,1,true,true,1//2,1//4,descendant_2:1//1
231,project_2,L00,expansion,1,true,false,1//2,1//4,descendant_1:1//1
231,project_2,L01,expansion,1,true,true,1//2,1//4,descendant_1:1//1
231,project_2,L10,expansion,1,true,false,1//2,1//4,descendant_2:1//1
231,project_2,L11,expansion,1,true,true,1//2,1//4,descendant_2:1//1
232,project_1,L00,expansion,3,true,false,1//2,3//4,descendant_1:1//1
232,project_1,L01,expansion,3,true,true,1//2,3//4,descendant_1:1//1
232,project_1,L10,expansion,3,true,false,1//2,3//4,descendant_2:1//1
232,project_1,L11,expansion,3,true,true,1//2,3//4,descendant_2:1//1
232,project_2,L00,expansion,3,true,false,1//2,3//4,descendant_1:1//1
232,project_2,L01,expansion,3,true,true,1//2,3//4,descendant_1:1//1
232,project_2,L10,expansion,3,true,false,1//2,3//4,descendant_2:1//1
232,project_2,L11,expansion,3,true,true,1//2,3//4,descendant_2:1//1
233,project_1,L00,expansion,1,true,false,2//1,1//4,descendant_1:1//1
233,project_1,L01,expansion,1,true,true,2//1,1//4,descendant_1:1//1
233,project_1,L10,expansion,1,true,false,2//1,1//4,descendant_2:1//1
233,project_1,L11,expansion,1,true,true,2//1,1//4,descendant_2:1//1
233,project_2,L00,expansion,1,true,false,2//1,1//4,descendant_1:1//1
233,project_2,L01,expansion,1,true,true,2//1,1//4,descendant_1:1//1
233,project_2,L10,expansion,1,true,false,2//1,1//4,descendant_2:1//1
233,project_2,L11,expansion,1,true,true,2//1,1//4,descendant_2:1//1
234,project_1,L00,bridge,1,true,false,1//2,1//4,descendant_1:1//1
234,project_1,L01,bridge,1,true,true,1//2,1//4,descendant_1:1//1
234,project_1,L10,bridge,1,true,false,1//2,1//4,descendant_2:1//1
234,project_1,L11,bridge,1,true,true,1//2,1//4,descendant_2:1//1
234,project_2,L00,bridge,1,true,false,1//2,1//4,descendant_1:1//1
234,project_2,L01,bridge,1,true,true,1//2,1//4,descendant_1:1//1
234,project_2,L10,bridge,1,true,false,1//2,1//4,descendant_2:1//1
234,project_2,L11,bridge,1,true,true,1//2,1//4,descendant_2:1//1
235,project_1,L00,bridge,3,true,false,1//2,3//4,descendant_1:1//1
235,project_1,L01,bridge,3,true,true,1//2,3//4,descendant_1:1//1
235,project_1,L10,bridge,3,true,false,1//2,3//4,descendant_2:1//1
235,project_1,L11,bridge,3,true,true,1//2,3//4,descendant_2:1//1
235,project_2,L00,bridge,3,true,false,1//2,3//4,descendant_1:1//1
235,project_2,L01,bridge,3,true,true,1//2,3//4,descendant_1:1//1
235,project_2,L10,bridge,3,true,false,1//2,3//4,descendant_2:1//1
235,project_2,L11,bridge,3,true,true,1//2,3//4,descendant_2:1//1
236,project_1,L00,expansion,3,true,false,2//1,1//4,descendant_1:1//1
236,project_1,L01,expansion,3,true,true,2//1,1//4,descendant_1:1//1
236,project_1,L10,expansion,3,true,false,2//1,1//4,descendant_2:1//1
236,project_1,L11,expansion,3,true,true,2//1,1//4,descendant_2:1//1
236,project_2,L00,expansion,3,true,false,2//1,1//4,descendant_1:1//1
236,project_2,L01,expansion,3,true,true,2//1,1//4,descendant_1:1//1
236,project_2,L10,expansion,3,true,false,2//1,1//4,descendant_2:1//1
236,project_2,L11,expansion,3,true,true,2//1,1//4,descendant_2:1//1
237,project_1,L00,expansion,1,true,false,2//1,3//4,descendant_1:1//1
237,project_1,L01,expansion,1,true,true,2//1,3//4,descendant_1:1//1
237,project_1,L10,expansion,1,true,false,2//1,3//4,descendant_2:1//1
237,project_1,L11,expansion,1,true,true,2//1,3//4,descendant_2:1//1
237,project_2,L00,expansion,1,true,false,2//1,3//4,descendant_1:1//1
237,project_2,L01,expansion,1,true,true,2//1,3//4,descendant_1:1//1
237,project_2,L10,expansion,1,true,false,2//1,3//4,descendant_2:1//1
237,project_2,L11,expansion,1,true,true,2//1,3//4,descendant_2:1//1
238,project_1,L00,bridge,3,true,false,2//1,1//4,descendant_1:1//1
238,project_1,L01,bridge,3,true,true,2//1,1//4,descendant_1:1//1
238,project_1,L10,bridge,3,true,false,2//1,1//4,descendant_2:1//1
238,project_1,L11,bridge,3,true,true,2//1,1//4,descendant_2:1//1
238,project_2,L00,bridge,3,true,false,2//1,1//4,descendant_1:1//1
238,project_2,L01,bridge,3,true,true,2//1,1//4,descendant_1:1//1
238,project_2,L10,bridge,3,true,false,2//1,1//4,descendant_2:1//1
238,project_2,L11,bridge,3,true,true,2//1,1//4,descendant_2:1//1
239,project_1,L00,bridge,3,true,false,1//2,3//4,descendant_1:1//1
239,project_1,L01,bridge,3,true,true,1//2,3//4,descendant_1:1//1
239,project_1,L10,bridge,3,true,false,1//2,3//4,descendant_2:1//1
239,project_1,L11,bridge,3,true,true,1//2,3//4,descendant_2:1//1
239,project_2,L00,bridge,3,true,false,1//2,3//4,descendant_1:1//1
239,project_2,L01,bridge,3,true,true,1//2,3//4,descendant_1:1//1
239,project_2,L10,bridge,3,true,false,1//2,3//4,descendant_2:1//1
239,project_2,L11,bridge,3,true,true,1//2,3//4,descendant_2:1//1
240,project_1,L00,bridge,3,true,false,2//1,1//4,descendant_1:1//1
240,project_1,L01,bridge,3,true,true,2//1,1//4,descendant_1:1//1
240,project_1,L10,bridge,3,true,false,2//1,1//4,descendant_2:1//1
240,project_1,L11,bridge,3,true,true,2//1,1//4,descendant_2:1//1
240,project_2,L00,bridge,3,true,false,2//1,1//4,descendant_1:1//1
240,project_2,L01,bridge,3,true,true,2//1,1//4,descendant_1:1//1
240,project_2,L10,bridge,3,true,false,2//1,1//4,descendant_2:1//1
240,project_2,L11,bridge,3,true,true,2//1,1//4,descendant_2:1//1
241,project_1,L00,expansion,3,true,false,1//2,1//4,descendant_1:1//1
241,project_1,L01,expansion,3,true,true,1//2,1//4,descendant_1:1//1
241,project_1,L10,expansion,3,true,false,1//2,1//4,descendant_2:1//1
241,project_1,L11,expansion,3,true,true,1//2,1//4,descendant_2:1//1
241,project_2,L00,expansion,3,true,false,1//2,1//4,descendant_1:1//1
241,project_2,L01,expansion,3,true,true,1//2,1//4,descendant_1:1//1
241,project_2,L10,expansion,3,true,false,1//2,1//4,descendant_2:1//1
241,project_2,L11,expansion,3,true,true,1//2,1//4,descendant_2:1//1
242,project_1,L00,expansion,1,true,false,2//1,3//4,descendant_1:1//1
242,project_1,L01,expansion,1,true,true,2//1,3//4,descendant_1:1//1
242,project_1,L10,expansion,1,true,false,2//1,3//4,descendant_2:1//1
242,project_1,L11,expansion,1,true,true,2//1,3//4,descendant_2:1//1
242,project_2,L00,expansion,1,true,false,2//1,3//4,descendant_1:1//1
242,project_2,L01,expansion,1,true,true,2//1,3//4,descendant_1:1//1
242,project_2,L10,expansion,1,true,false,2//1,3//4,descendant_2:1//1
242,project_2,L11,expansion,1,true,true,2//1,3//4,descendant_2:1//1
243,project_1,L00,bridge,1,true,false,2//1,3//4,descendant_1:1//1
243,project_1,L01,bridge,1,true,true,2//1,3//4,descendant_1:1//1
243,project_1,L10,bridge,1,true,false,2//1,3//4,descendant_2:1//1
243,project_1,L11,bridge,1,true,true,2//1,3//4,descendant_2:1//1
243,project_2,L00,bridge,1,true,false,2//1,3//4,descendant_1:1//1
243,project_2,L01,bridge,1,true,true,2//1,3//4,descendant_1:1//1
243,project_2,L10,bridge,1,true,false,2//1,3//4,descendant_2:1//1
243,project_2,L11,bridge,1,true,true,2//1,3//4,descendant_2:1//1
244,project_1,L00,expansion,1,true,false,1//2,1//4,descendant_1:1//1
244,project_1,L01,expansion,1,true,true,1//2,1//4,descendant_1:1//1
244,project_1,L10,expansion,1,true,false,1//2,1//4,descendant_2:1//1
244,project_1,L11,expansion,1,true,true,1//2,1//4,descendant_2:1//1
244,project_2,L00,expansion,1,true,false,1//2,1//4,descendant_1:1//1
244,project_2,L01,expansion,1,true,true,1//2,1//4,descendant_1:1//1
244,project_2,L10,expansion,1,true,false,1//2,1//4,descendant_2:1//1
244,project_2,L11,expansion,1,true,true,1//2,1//4,descendant_2:1//1
245,project_1,L00,bridge,1,true,false,1//2,1//4,descendant_1:1//1
245,project_1,L01,bridge,1,true,true,1//2,1//4,descendant_1:1//1
245,project_1,L10,bridge,1,true,false,1//2,1//4,descendant_2:1//1
245,project_1,L11,bridge,1,true,true,1//2,1//4,descendant_2:1//1
245,project_2,L00,bridge,1,true,false,1//2,1//4,descendant_1:1//1
245,project_2,L01,bridge,1,true,true,1//2,1//4,descendant_1:1//1
245,project_2,L10,bridge,1,true,false,1//2,1//4,descendant_2:1//1
245,project_2,L11,bridge,1,true,true,1//2,1//4,descendant_2:1//1
246,project_1,L00,expansion,1,true,false,2//1,1//4,descendant_1:1//1
246,project_1,L01,expansion,1,true,true,2//1,1//4,descendant_1:1//1
246,project_1,L10,expansion,1,true,false,2//1,1//4,descendant_2:1//1
246,project_1,L11,expansion,1,true,true,2//1,1//4,descendant_2:1//1
246,project_2,L00,expansion,1,true,false,2//1,1//4,descendant_1:1//1
246,project_2,L01,expansion,1,true,true,2//1,1//4,descendant_1:1//1
246,project_2,L10,expansion,1,true,false,2//1,1//4,descendant_2:1//1
246,project_2,L11,expansion,1,true,true,2//1,1//4,descendant_2:1//1
247,project_1,L00,expansion,3,true,false,2//1,1//4,descendant_1:1//1
247,project_1,L01,expansion,3,true,true,2//1,1//4,descendant_1:1//1
247,project_1,L10,expansion,3,true,false,2//1,1//4,descendant_2:1//1
247,project_1,L11,expansion,3,true,true,2//1,1//4,descendant_2:1//1
247,project_2,L00,expansion,3,true,false,2//1,1//4,descendant_1:1//1
247,project_2,L01,expansion,3,true,true,2//1,1//4,descendant_1:1//1
247,project_2,L10,expansion,3,true,false,2//1,1//4,descendant_2:1//1
247,project_2,L11,expansion,3,true,true,2//1,1//4,descendant_2:1//1
248,project_1,L00,bridge,3,true,false,2//1,1//4,descendant_1:1//1
248,project_1,L01,bridge,3,true,true,2//1,1//4,descendant_1:1//1
248,project_1,L10,bridge,3,true,false,2//1,1//4,descendant_2:1//1
248,project_1,L11,bridge,3,true,true,2//1,1//4,descendant_2:1//1
248,project_2,L00,bridge,3,true,false,2//1,1//4,descendant_1:1//1
248,project_2,L01,bridge,3,true,true,2//1,1//4,descendant_1:1//1
248,project_2,L10,bridge,3,true,false,2//1,1//4,descendant_2:1//1
248,project_2,L11,bridge,3,true,true,2//1,1//4,descendant_2:1//1
249,project_1,L00,expansion,1,true,false,2//1,3//4,descendant_1:1//1
249,project_1,L01,expansion,1,true,true,2//1,3//4,descendant_1:1//1
249,project_1,L10,expansion,1,true,false,2//1,3//4,descendant_2:1//1
249,project_1,L11,expansion,1,true,true,2//1,3//4,descendant_2:1//1
249,project_2,L00,expansion,1,true,false,2//1,3//4,descendant_1:1//1
249,project_2,L01,expansion,1,true,true,2//1,3//4,descendant_1:1//1
249,project_2,L10,expansion,1,true,false,2//1,3//4,descendant_2:1//1
249,project_2,L11,expansion,1,true,true,2//1,3//4,descendant_2:1//1
250,project_1,L00,expansion,1,true,false,1//2,3//4,descendant_1:1//1
250,project_1,L01,expansion,1,true,true,1//2,3//4,descendant_1:1//1
250,project_1,L10,expansion,1,true,false,1//2,3//4,descendant_2:1//1
250,project_1,L11,expansion,1,true,true,1//2,3//4,descendant_2:1//1
250,project_2,L00,expansion,1,true,false,1//2,3//4,descendant_1:1//1
250,project_2,L01,expansion,1,true,true,1//2,3//4,descendant_1:1//1
250,project_2,L10,expansion,1,true,false,1//2,3//4,descendant_2:1//1
250,project_2,L11,expansion,1,true,true,1//2,3//4,descendant_2:1//1
251,project_1,L00,bridge,3,true,false,2//1,3//4,descendant_1:1//1
251,project_1,L01,bridge,3,true,true,2//1,3//4,descendant_1:1//1
251,project_1,L10,bridge,3,true,false,2//1,3//4,descendant_2:1//1
251,project_1,L11,bridge,3,true,true,2//1,3//4,descendant_2:1//1
251,project_2,L00,bridge,3,true,false,2//1,3//4,descendant_1:1//1
251,project_2,L01,bridge,3,true,true,2//1,3//4,descendant_1:1//1
251,project_2,L10,bridge,3,true,false,2//1,3//4,descendant_2:1//1
251,project_2,L11,bridge,3,true,true,2//1,3//4,descendant_2:1//1
252,project_1,L00,bridge,1,true,false,1//2,3//4,descendant_1:1//1
252,project_1,L01,bridge,1,true,true,1//2,3//4,descendant_1:1//1
252,project_1,L10,bridge,1,true,false,1//2,3//4,descendant_2:1//1
252,project_1,L11,bridge,1,true,true,1//2,3//4,descendant_2:1//1
252,project_2,L00,bridge,1,true,false,1//2,3//4,descendant_1:1//1
252,project_2,L01,bridge,1,true,true,1//2,3//4,descendant_1:1//1
252,project_2,L10,bridge,1,true,false,1//2,3//4,descendant_2:1//1
252,project_2,L11,bridge,1,true,true,1//2,3//4,descendant_2:1//1
253,project_1,L00,bridge,1,true,false,2//1,1//4,descendant_1:1//1
253,project_1,L01,bridge,1,true,true,2//1,1//4,descendant_1:1//1
253,project_1,L10,bridge,1,true,false,2//1,1//4,descendant_2:1//1
253,project_1,L11,bridge,1,true,true,2//1,1//4,descendant_2:1//1
253,project_2,L00,bridge,1,true,false,2//1,1//4,descendant_1:1//1
253,project_2,L01,bridge,1,true,true,2//1,1//4,descendant_1:1//1
253,project_2,L10,bridge,1,true,false,2//1,1//4,descendant_2:1//1
253,project_2,L11,bridge,1,true,true,2//1,1//4,descendant_2:1//1
254,project_1,L00,expansion,1,true,false,1//2,1//4,descendant_1:1//1
254,project_1,L01,expansion,1,true,true,1//2,1//4,descendant_1:1//1
254,project_1,L10,expansion,1,true,false,1//2,1//4,descendant_2:1//1
254,project_1,L11,expansion,1,true,true,1//2,1//4,descendant_2:1//1
254,project_2,L00,expansion,1,true,false,1//2,1//4,descendant_1:1//1
254,project_2,L01,expansion,1,true,true,1//2,1//4,descendant_1:1//1
254,project_2,L10,expansion,1,true,false,1//2,1//4,descendant_2:1//1
254,project_2,L11,expansion,1,true,true,1//2,1//4,descendant_2:1//1
255,project_1,L00,expansion,1,true,false,1//2,3//4,descendant_1:1//1
255,project_1,L01,expansion,1,true,true,1//2,3//4,descendant_1:1//1
255,project_1,L10,expansion,1,true,false,1//2,3//4,descendant_2:1//1
255,project_1,L11,expansion,1,true,true,1//2,3//4,descendant_2:1//1
255,project_2,L00,expansion,1,true,false,1//2,3//4,descendant_1:1//1
255,project_2,L01,expansion,1,true,true,1//2,3//4,descendant_1:1//1
255,project_2,L10,expansion,1,true,false,1//2,3//4,descendant_2:1//1
255,project_2,L11,expansion,1,true,true,1//2,3//4,descendant_2:1//1
256,project_1,L00,expansion,3,true,false,1//2,3//4,descendant_1:1//1
256,project_1,L01,expansion,3,true,true,1//2,3//4,descendant_1:1//1
256,project_1,L10,expansion,3,true,false,1//2,3//4,descendant_2:1//1
256,project_1,L11,expansion,3,true,true,1//2,3//4,descendant_2:1//1
256,project_2,L00,expansion,3,true,false,1//2,3//4,descendant_1:1//1
256,project_2,L01,expansion,3,true,true,1//2,3//4,descendant_1:1//1
256,project_2,L10,expansion,3,true,false,1//2,3//4,descendant_2:1//1
256,project_2,L11,expansion,3,true,true,1//2,3//4,descendant_2:1//1
257,project_1,L00,bridge,1,true,false,2//1,1//4,descendant_1:1//1
257,project_1,L01,bridge,1,true,true,2//1,1//4,descendant_1:1//1
257,project_1,L10,bridge,1,true,false,2//1,1//4,descendant_1:1//1
257,project_1,L11,bridge,1,true,true,2//1,1//4,descendant_1:1//1
257,project_2,L00,bridge,1,true,false,2//1,1//4,descendant_1:1//1
257,project_2,L01,bridge,1,true,true,2//1,1//4,descendant_1:1//1
257,project_2,L10,bridge,1,true,false,2//1,1//4,descendant_1:1//1
257,project_2,L11,bridge,1,true,true,2//1,1//4,descendant_1:1//1
258,project_1,L00,bridge,3,true,false,2//1,3//4,descendant_1:1//1
258,project_1,L01,bridge,3,true,true,2//1,3//4,descendant_1:1//1
258,project_1,L10,bridge,3,true,false,2//1,3//4,descendant_1:1//1
258,project_1,L11,bridge,3,true,true,2//1,3//4,descendant_1:1//1
258,project_2,L00,bridge,3,true,false,2//1,3//4,descendant_1:1//1
258,project_2,L01,bridge,3,true,true,2//1,3//4,descendant_1:1//1
258,project_2,L10,bridge,3,true,false,2//1,3//4,descendant_1:1//1
258,project_2,L11,bridge,3,true,true,2//1,3//4,descendant_1:1//1
259,project_1,L00,bridge,1,true,false,2//1,1//4,descendant_1:1//1
259,project_1,L01,bridge,1,true,true,2//1,1//4,descendant_1:1//1
259,project_1,L10,bridge,1,true,false,2//1,1//4,descendant_1:1//1
259,project_1,L11,bridge,1,true,true,2//1,1//4,descendant_1:1//1
259,project_2,L00,bridge,1,true,false,2//1,1//4,descendant_1:1//1
259,project_2,L01,bridge,1,true,true,2//1,1//4,descendant_1:1//1
259,project_2,L10,bridge,1,true,false,2//1,1//4,descendant_1:1//1
259,project_2,L11,bridge,1,true,true,2//1,1//4,descendant_1:1//1
260,project_1,L00,bridge,1,true,false,1//2,1//4,descendant_1:1//1
260,project_1,L01,bridge,1,true,true,1//2,1//4,descendant_1:1//1
260,project_1,L10,bridge,1,true,false,1//2,1//4,descendant_1:1//1
260,project_1,L11,bridge,1,true,true,1//2,1//4,descendant_1:1//1
260,project_2,L00,bridge,1,true,false,1//2,1//4,descendant_1:1//1
260,project_2,L01,bridge,1,true,true,1//2,1//4,descendant_1:1//1
260,project_2,L10,bridge,1,true,false,1//2,1//4,descendant_1:1//1
260,project_2,L11,bridge,1,true,true,1//2,1//4,descendant_1:1//1
261,project_1,L00,expansion,3,true,false,1//2,3//4,descendant_1:1//1
261,project_1,L01,expansion,3,true,true,1//2,3//4,descendant_1:1//1
261,project_1,L10,expansion,3,true,false,1//2,3//4,descendant_1:1//1
261,project_1,L11,expansion,3,true,true,1//2,3//4,descendant_1:1//1
261,project_2,L00,expansion,3,true,false,1//2,3//4,descendant_1:1//1
261,project_2,L01,expansion,3,true,true,1//2,3//4,descendant_1:1//1
261,project_2,L10,expansion,3,true,false,1//2,3//4,descendant_1:1//1
261,project_2,L11,expansion,3,true,true,1//2,3//4,descendant_1:1//1
262,project_1,L00,bridge,1,true,false,2//1,1//4,descendant_1:1//1
262,project_1,L01,bridge,1,true,true,2//1,1//4,descendant_1:1//1
262,project_1,L10,bridge,1,true,false,2//1,1//4,descendant_1:1//1
262,project_1,L11,bridge,1,true,true,2//1,1//4,descendant_1:1//1
262,project_2,L00,bridge,1,true,false,2//1,1//4,descendant_1:1//1
262,project_2,L01,bridge,1,true,true,2//1,1//4,descendant_1:1//1
262,project_2,L10,bridge,1,true,false,2//1,1//4,descendant_1:1//1
262,project_2,L11,bridge,1,true,true,2//1,1//4,descendant_1:1//1
263,project_1,L00,bridge,1,true,false,2//1,3//4,descendant_1:1//1
263,project_1,L01,bridge,1,true,true,2//1,3//4,descendant_1:1//1
263,project_1,L10,bridge,1,true,false,2//1,3//4,descendant_1:1//1
263,project_1,L11,bridge,1,true,true,2//1,3//4,descendant_1:1//1
263,project_2,L00,bridge,1,true,false,2//1,3//4,descendant_1:1//1
263,project_2,L01,bridge,1,true,true,2//1,3//4,descendant_1:1//1
263,project_2,L10,bridge,1,true,false,2//1,3//4,descendant_1:1//1
263,project_2,L11,bridge,1,true,true,2//1,3//4,descendant_1:1//1
